"Course subject code","Course number","Course name","Campus","Course description","Minimum credits","Maximum credits","Is this course repeatable?","What is the maximum number of completions allowed?","What is the maximum number of credits that can be earned from this course?","Grading basis","Requirements","Typically offered term(s)"
"AMES","1806","Modern Middle Eastern Cultures and Societies","Twin Cities","What we commonly and monolithically refer to as “the Middle East” in fact consists of many different individual nation-states, each with their own particular historical trajectory and a combined population of half a billion people encompassing a plethora of religious faiths, political orientations, social formations, and varied identities. This course provides a starting point for comprehending this frequently misunderstood part of the world, the diverse peoples who inhabit it, and the myriad cultures they practice. We will address the various problems we encounter when approaching such an unwieldy concept as “the Middle East,” key moments that have shaped modern Middle Eastern cultures and societies, and examples of how cultural production functions in the context of modern Middle Eastern history and politics.","3","3","No","1","3","OPN - Student Option No Audit","-","Periodic Fall & Spring"
"AMES","3256","Graphic Novels: Conflict, Peace and Protest","Twin Cities","This course will examine a particular medium—graphic novel—which is inherently rich in visual, narrative, and linguistic components. The materials chosen for this course are driven by wars and conflicts in the following four regions: East Asia, South Asia, Southeast Asia, and the Middle East. Through these selected works, we will explore histories of political conflicts, state violence, anticipation for peace as well as understandings and praxes of protest in various forms, namely, social movements; mourning; remembrance; art making; and writing. Given the nature of conflict that always goes above and beyond the question of nation-state, this course will also discuss its amplification to the question of migration, refugee crisis, displacement, and multi-generational trauma among diasporic subjects. Located at the intersection of conflict, peace, and protest, this course not only introduces students to historical processes and complexities of these conflicts—both from the national and international points of view—but also challenges students to question the potentials of graphic novels in mediating these histories and discourses around human rights for readers. Finally, this class explores ways in which we can engage with each other via our shared history and vulnerability, and questions whether peace and resolution promised to our generation via the discourse of human rights are, or will ever be, attainable.","3","3","No","1","3","OPT - Student Option","-","Periodic Fall & Spring"
"AMES","3351","Chinese Martial Arts Cinema","Twin Cities","Martial arts cinema may be China's most globally popular as well as most culturally distinctive form of film making. With origins in traditional Chinese popular literature and a cinematic history going back to the silent film era, the genre has experience multiple periods of popularity both in China since the 1920s and in the West since the 1960s-70s. This course will look at Chinese martial arts cinema with these learning goals in mind:
- To learn the distinctive film style of the genre by discussing basic film techniques such as cinematography, editing, and performance.
- To use martial arts films to explore deeper aspects of Chinese culture such as philosophy, religion, and ethics.
- To see how the development of martial arts cinema reflected trends in modern Chinese history, including the tension between nationalism and globalism.
We will watch films from the pre-1949 Republic of China, the post-1949 People's Republic of China, Hong Kong during the British colonial period, and Taiwan. Each week students will have one film to watch streaming as homework and a reading assignment usually totaling 20-30 pages. ","3","3","No","1","3","A-F - A-F Grade Basis","-","Periodic Fall & Spring"
"AMES","3356W","Chinese Film","Twin Cities","Survey of Chinese cinema from China (PRC), Taiwan, and Hong Kong. Emphasizes discussion/comparison of global, social, economic, sexual, gender, psychological, and other themes as represented through film.","3","3","No","1","3","AFV - A-F or Audit","-","Periodic Fall & Spring"
"AMES","3362","Women Writers in Chinese History","Twin Cities","This class surveys the surprisingly diverse and vibrant tradition of women writers in Chinese cultural history, which during its long imperial period (221 B.C.E.-1911 C.E.) was dominated by a male-centered cultural order. The class situates individual women writers within their specific historical settings and larger cultural backdrops, thus introducing students to literary themes, gender dynamics, and conditions of cultural production in Chinese history. The class also addresses complex shifts in female writing and its social presence across the premodern-modern transition. Taught in English and no prerequisites.","3","3","No","1","3","A-F - A-F Grade Basis","-","Periodic Fall & Spring"
"AMES","3441W","Japanese Theater","Twin Cities","Japanese performance traditions. Emphasizes noh, kabuki, and bunraku in their literary/cultural contexts. Relationship between these pre-modern traditions and modern theatrical forms (e.g., Takarazuka Revue).","3","3","No","1","3","AFV - A-F or Audit","-","Periodic Fall & Spring"
"AMES","3461","Martial Arts in Japan: Praxes, Philosophy, and Images in History","Twin Cities","	This course studies ""Martial arts in Japan"" by situating them in three phases of importance: 
(1) In medieval times (the 13-16th centuries), samurai—nominalized out of a verb, saburou (""to serve"")—came to overpower aristocrats, to whom they had literally been servers and servants in the previous classical era. With their martial skills, samurai became the major player of this era of multigenerational domestic belligerency. Ironically, martial arts had not yet existed during this ""age of samurai."" 
(2) Martial arts were born out of such medieval martial skills and theorized accordingly in the ensuing Edo era (1600-1867), when a major samurai household unified the country and materialized a long-lasting peacetime in which the ""real"" martial skills became increasingly irrelevant and devalued socially. 
(3) Then ""samurai"" also became irrelevant in modern times: the Meiji era (1868-1912) onward. For the last samurai government—the Edo shogunate—was unable to deal with then looming Western colonial powers and thus replaced by the first modern government, which chose rapid and intense westernization and modernization as their national policy to navigate amid the world-wide colonial milieu. Intriguingly, there emerged a certain discourse to identify the Japanese with ""samurai,"" despite the fact that ""samurai"" had only been a miniscule part of the population before, and while not being recognized overtly, ""martial arts"" seem to be a taken-for-granted, indispensable component of samurai images thus generated. Such images have continuously been amplified to date, with inevitable constant modifications, involving multiple media, not only texts in languages but also film, anime, manga, video game, etc.
	By historicizing ""martial arts"" in this manner, the course aims not only at (A) understanding them as effectively as possible, including such philosophical questions as ""body,"" ""body grammar,"" ""body-mind relationship,"" and, most fundamentally, ""performative nature of a being,"" but also at (B) experiencing firsthand the highly complicated and elusive relationship between what are called primary and secondary sources as well as the necessity to distinguish them nevertheless.
	This course is open to anyone with an interest. No prerequisite. No previous knowledge nor learning experience of martial arts and of Japanese is required. All reading assignments will be in English translation. Audio-visual materials will be used when available and appropriate.","3","3","No","1","3","OPN - Student Option No Audit","-","Periodic Fall & Spring"
"AMES","3556","Korean Film and Media","Twin Cities","This course is an introduction to Korean film from the Japanese colonial period (1910-1945) to the present day. We discuss the emergence of the Korean film industry under the conditions of colonial modernity and the various political pressures put on film production in South Korea until the 1990s. We will then turn to the last twenty years, during which South Korean film and television have experienced a boom in popularity in East Asia and globally. Throughout, we will focus on the formal and technical aspects of film, representations of history and historical memory, genre borrowing and genre mixing, and the relationships between art-house and culture industry productions.","3","3","No","1","3","OPT - Student Option","-","Periodic Fall & Spring"
"AMES","3558","Korean Popular Culture","Twin Cities","This course is an introduction to contemporary Korean popular culture, with a focus on television, video, and online media. We will learn how to think critically about a variety of popular culture phenomena, including dramas, variety shows, comedy performances, video games, food-related programs and videos, political satire and commentary, and music videos. By engaging with the academic scholarship on popular culture, we will learn how to analyze the stories, images, and sounds of Korean popular culture, while situating these within their various cultural and social contexts. Topics covered will include the Korean Wave (hallyu), the culture industry, digital platforms and economies, celebrity, fandom, and globalization. Attention will be given both to the local conditions of cultural production and the transnational influences of Korean media on East and Southeast Asia, as well as Europe and the Americas.","3","3","No","1","3","A-F - A-F Grade Basis","-","Periodic Fall & Spring"
"AMES","3679","Religion and Society in Modern South Asia","Twin Cities","Survey of religious formations in modern South Asia (Hindu, Islamic, Sikh, Buddhist). Transformation of religious practice/thought in modernity. Relation between religion and nationalism. Geopolitical dimensions of religious transformation in South Asia.","3","3","No","1","3","OPN - Student Option No Audit","-","Periodic Fall & Spring"
"AMES","3756","Southeast Asian Cinema","Twin Cities","This course examines the social life and political functions of cinema in Southeast Asia in relation to various contexts in which cinema emerged and circulate. The course is attentive to the impact of historical processes on cinema as well as to how film and media process historical events—colonialism, militarism, religious conflict, ideological wars, economic turmoil. The course is guided by three different problematics: the arrival of cinema as an imported technology that coincided with and was arguably contingent upon the European colonial presence in the region; the ideological conflicts of the Cold War, anti-Communist sentiments; and the emergence of national film industries vis-à-vis independent cinema in the contemporary time. The latter sees cinema as a recuperative means, on the one hand, from political trauma and, on the other hand, from the ongoing human rights crises and the decline of democracy in the region. ","3","3","No","1","3","OPT - Student Option","-","Periodic Fall & Spring"
"AMES","3766","Hmong Textiles and Identities","Twin Cities","This is a lecture, discussion, and project-based learning course on the multi-faceted Hmong identities throughout regions of different countries, time-periods, and acculturation process of each region. The course analyzes authentic materials, texts, and media about the utilization of Artistic Textiles as well as Functional Textiles (clothing) in everyday Hmong life as well as identity frameworks. Hmong textiles and embroideries are key elements to Hmong identities, and directly reflect the diaspora, culture, location, dialect, and practice of each group and sub-group. International Hmong identities are identified and studied in order to critically analyze the foundations of the Hmong American identity. Students learn how to interpret each region's textiles and embroideries and how they represent embroidered language and identities. Although there will be a focus on Asia, this class also focuses on an international Hmong identity which includes the United States and other countries of the Hmong diasporic journey. The class analyzes the role textiles play in today's international Hmong population, Hmong ethnic identity, transformation, advancement, social justice, and commodification. This course is taught in English, there are no prerequisites, and students are not required to have taken any Hmong language classes.
Previously offered as AMES 3720.","3","3","No","1","3","OPN - Student Option No Audit","-","Periodic Fall & Spring"
"AMES","3857","Iranian Society through Cinema","Twin Cities","In this course, we will understand contemporary Iranian society and culture through the lens of Iran's postrevolutionary cinema. Internationally renowned for its artistic, thematic, and narrative prowess, post-revolutionary Iranian cinema is unique in its ability to capture the aspirations, struggles, and triumphs of ordinary Iranians as they manage life in the Islamic Republic. In moving beyond stereotypical images presented by mass media, modern Iranian cinema provides a medium for us to delve into the complex makeup of issues such as religion, gender, class, and politics in Iran today. How does Iranian cinema reflect Iran's culture, society and politics? What role does Iranian cinema play in shaping Iran's national identity? What new insights does Iranian cinema shed onto the interests, subjectivities, and desires of Iranians themselves? Throughout this course, we will attempt to answer these questions by viewing a number of masterpieces of Iranian cinema and reading related social, historical, and political analyses. By engaging in an exploration of daily life in Iran through film, we will gain a more nuanced understanding of Iran's modern landscape and the diversity of opinions and experiences that it constitutes. This course will also serve as an introduction to Iranian history, especially following the 1979 revolution. By examining how Iranian cinema is intimately linked with this history, students will gain a better understanding of the significant role that cinema has played in shaping Iran today.","3","3","No","1","3","A-F - A-F Grade Basis","-","Periodic Fall & Spring"
"AMES","3867","Orientalism and the Arab World","Twin Cities","This course explores the various manners in which “the Arab World” is constructed and re/presented in American and European discourses. Reading through scholarly writings, literature, visual arts, and popular media, this course illuminates the manner in which the idea of a monolithic “Arab World” and quintessential “Arab” subject are constructed and re/produced for western consumption. Crucially, this course also examines the manner in which this re/production of the “Arab World/Subject” is integral to the construction of western identity itself – serving as a foil to western self-conceptualization. 

The concept of orientalism was introduced into western scholarship by Edward Said through his seminal 1978 work, Orientalism, often credited as a foundational text in the field of postcolonial studies. In the first part of the course, we will closely read Orientalism and some of the influential critical engagements with Said’s book. We will also discuss how orientalist discourse has been subsumed under the debates on the “Clash of Civilizations” and “The War on Terror” in the 21st century. The second part of the course will look at orientalist representations in a variety of mediums, from literature and visual art to video games. In the final part of the course, we will try to “inventory the traces” of Orientalism on the Oriental subject, or examine the manner Arab artists and writers have engaged with orientalism’s legacies. 
","3","3","No","1","3","A-F - A-F Grade Basis","-","Periodic Fall & Spring"
"AMES","3873","Islamic Mysticism: From Divine Love to Anti-Colonial Resistance","Twin Cities","This course offers a comprehensive introduction to Islamic mysticism, or Sufism. In this course, we will develop a well-rounded understanding of Islamic mysticism, highlighting its diverse manifestations across historical periods and regions while exploring its literary dimensions, spiritual practices, and enduring influence on Islamic intellectual, social, and political life. We will trace the development of Islamic mysticism from its beginnings in the ninth century to the present, exploring its various trajectories around the globe. With this historical foundation in hand, each week we will focus on a different theme, such as Sufi approaches to the Qur'an, love poetry, rituals and practices, saintly miracles and shrine visitation, and Sufism's role in the political sphere. Special attention will be given to how Sufism is intertwined with the social and political life of Muslims in both medieval and contemporary times. The course will end with an examination of Sufism in the modern period, its relationship to colonialism, and the tensions that have arisen between Sufism and its detractors. Throughout the semester, we will engage with a wide range of materials, including poetry translations, news articles, medieval texts, musical performances, short films, and more. 

No prior knowledge of Islam is required, and all readings will be in English translation.","3","3","No","1","3","A-F - A-F Grade Basis","-","Periodic Fall & Spring"
"AMES","3877","The Arab Renaissance: Narrating Modernity","Twin Cities","The Nahḍa, a word meaning renaissance, awakening, or simply the act of standing up, is the name Arab writers and intellectuals of the 19th c. gave their own historical period. What does it mean to view oneself as living through a revival? How does this view shape the contours of the past, or of the future? This class will address these questions through a survey of the political, intellectual, social, and cultural aspects of Arab modernity. We will examine how Arab thinkers of the late 19th and early 20th century produced new genres, identities, and communal affiliations to narrate their experience of modernity, which they often coded as “the encounter with the West.” Our readings, all in English translation, will cover the first confrontations (and love affairs) with European powers, the self-professed urgency of projects of reforming language, literature, and cultural institutions, the growing schism between religious and secular thought, and the attempts to articulate indigenous alternatives to Western-style modernity. ","3","3","No","1","3","A-F - A-F Grade Basis","-","Periodic Fall & Spring"
"AMES","3886","Petrofictions: Oil Wars, Wealth, and Waste in the Middle East","Twin Cities","In 1992, the novelist Amitav Ghosh wondered why the ""oil-encounter,"" the most significant, culture-altering development of the twentieth century, has not been narrativized. Twenty years later, in The Great Derangement, he concluded that our prevalent narrative forms are inadequate to narrate the slow catastrophe of climate change, simply because they are so implicated, even complicit, in the extractive logics of petromodernity. 

This course explores our contemporary modernity of oil dependence through critical engagement with Middle Eastern cultural production. It postulates that to think about oil is not solely to think about derricks or spectacular spills or barrel prices, but about the basic narratives, fictions, and ideologies that underline our daily lives; that reading fictions (conceived broadly) is both a method and resource to map and critique ways in which the world's resources are unevenly produced, extracted, and exploited on a global-local scale; and that humanistic inquiry can challenge the common assumption that existing energy systems are inevitably necessary in modern life. Throughout the semester, the students will engage in critical readings of novels, films, and visual art that emerge from and react to the networked reality of an oil-addicted world. They will critically analyze the narrative forms and visual vocabularies through which the petro-industry has been depicted, as well as learn about the violent history of oil extraction and its environmental effects. Finally, they will consider how creative works allow us to imagine and promote alternative and more sustainable energy futures.","3","3","No","1","3","A-F - A-F Grade Basis","-","Periodic Fall & Spring"
"AMIN","3301","American Indian Philosophies","Twin Cities","World views of indigenous people of Americas. Topics include native medicines/healing practices, ceremonies/ritual, governance, ecology, humor, tribal histories, status of contemporary native people.","3","3","No","1","3","OPT - Student Option","-","Every Fall, Spring & Summer"
"AMIN","3303","American Indians and Photography","Twin Cities","Historical/comparative overview of photos in which American Indian people are central subjects. Primary features of images in American Indian photos. Relationships among those involved in making/viewing photos. Ways in which photos are interpreted. Relation of photos to social contexts in which they are produced and to agencies of those who stand behind their making.","3","3","No","1","3","OPT - Student Option","-","Every Fall, Spring & Summer"
"AMIN","3304","Indigenous Filmmakers","Twin Cities","Analysis of film/video made by American Indian writers, directors, producers within contexts of tribally specific cultures/histories, as well as within context of US culture/film history. ","3","3","No","1","3","OPT - Student Option","-","Every Spring"
"AMIN","3402","American Indians and the Cinema","Twin Cities","Representations of American Indians in film, historically/contemporarily. What such representations assert about Native experience and cultural viability. What they reflect about particular relationships of power.","3","3","No","1","3","AFV - A-F or Audit","-","Every Spring & Summer"
"AMIN","5402","American Indians and the Cinema","Twin Cities","Representations of American Indians in film, historically/contemporarily. What such representations assert about Native experience and cultural viability. What they reflect about particular relationships of power.","3","3","No","1","3","AFV - A-F or Audit","-","Every Spring & Summer"
"AMST","1906W","Race and Science Fiction","Twin Cities","Race and Science Fiction considers how science fiction allows us to ask questions about race across time and space. In doing so, the course not only introduces students to how race and racism have been differently constructed throughout history but also gives students the tools to contextualize and critique present issues of racial inequality. The course also sets up first year students for a successful future at the University of Minnesota by introducing them to the core values and themes of a liberal education. ","3","3","No","1","3","A-F - A-F Grade Basis","001475","Periodic Fall"
"AMST","3214","Queer Kinship: Undoing the American Family","Twin Cities","What is the American family? Is it a part of the “American Dream”? Is it a claim to national belonging? The American family only exists within US mythology built on imperialism and settler colonialism. This course will explore how the heteronormative nuclear family structure symbolizes modern capitalist society that emphasizes the core American values of individualism, democracy, and the ability to reproduce. Thus, the individual family members are not only transformed into productive citizens but are also tasked with the responsibility to reproduce the nation(alism). For example, the recent advancement for gay marriage is scripted as a new phenomenon that poses as both a threat to the American values and a sign of progress. This paradox exposes the limits of gay identity politics and nationalist ideology within neoliberalism, which later used to justify and rationalize racist and xenophobic ideologies. This course asks: how is the American family always already queer?","3","3","No","1","3","OPT - Student Option","-","Periodic Fall & Summer"
"AMST","3409W","Asian American Women's Cultural Production","Twin Cities","This course explores cultural texts produced by and about Asian American women and queers. It wrestles with the complexities of a historical moment in which Asian American women are both increasingly visible in pop culture and increasingly visible targets of violence. We will push beyond judgments of “positive” or “negative” representations of Asian Americans and instead explore the political dimensions of these cultural representations—that is, how they animate, reference, or repress longer histories of migration, war, labor, and empire. We will approach the categories of both “Asian American” and “women” less as static identities and more as shifting political coalitions that bring together diverse groups of people whose experience of gender, sexuality, race, and class deviates from the norm of white, heterosexual, and cisgender American citizenship. In tracking (and at times celebrating) these deviations, we will ask: how might film, TV, literature, art, and theory help illuminate Asian American feminist politics?","3","3","No","1","3","OPT - Student Option","-","Periodic Spring"
"ARCH","1281","Design Fundamentals I","Twin Cities","Using architecture broadly defined, students will develop essential habits of work and mind, as well as an ability to understand the relationship between drawing, making and exploring. The course will introduce and begin to build an understanding of the role of iteration and critique, as well as traditional and contemporary modes of representation in architecture.","4","4","No","1","4","A-F - A-F Grade Basis","-","Every Fall"
"ARTH","1001","Introduction to Western Art","Twin Cities","This course serves as a general introduction to key questions about the nature and history of art in the West from the prehistoric to contemporary eras: Who creates art and why? What unique insights does it provide into the past? And, finally, what good does art do? Organized around these three central questions, lectures, readings, and assignments will address several themes, central to understanding the history of Western art in a wider global context: (1) the forms, functions, and symbolism of images, objects, and spaces; (2) materials, techniques, and skills deployed by artists, architects, artisans, and laborers to make aesthetic objects; (3) the historical and cultural construction of visual experiences; and (4) customs, beliefs, and values associated with art production, collection, and exhibition in various cultures, including patronage, fame, trade, cross-cultural influence, authenticity, and reproduction.","4","4","No","1","4","OPT - Student Option","-","Every Spring"
"ARTH","1002W","Why Art Matters","Twin Cities","Introduction to history of topics that investigate power/importance of art both globablly and in its diverse forms, from architecture and painting to video and prints.  Sacred space, propaganda, the museum, art/gender, art/authority, tourism.","4","4","No","1","4","OPT - Student Option","-","Every Spring"
"ARTH","1921W","Introduction to Film Study","Twin Cities","Fundamentals of film analysis and an introduction to the major theories of the cinema, presented through detailed interpretations of representative films from the international history of the cinema.","4","4","No","1","4","OPT - Student Option","-","Every Fall"
"ARTH","3005","Identity and American Art","Twin Cities","Where do we see American identity? How was it invented? What difference do different identities make in a nation of over 330 million people? 

This class explores the history of visual culture and the fine arts in the United States, from the 1600s to the present. Our goal is to understand how images and objects define what being ""American"" means—for individuals and for the public—and to see how art is a place where identity can be challenged, expanded, and transformed. Through interactive, art-based lectures, you will learn the skills of visual analysis, historical research, and art appreciation. Whether looking at a tea set designed by Paul Revere, poppies painted by Georgia O'Keeffe, or a Midwestern landscape fashioned out of wood by George Morrison: we'll use art to ask big questions about American experience. ","3","3","No","1","3","OPT - Student Option","-","Periodic Fall & Spring"
