"Course subject code","Course number","Course name","Campus","Course description","Minimum credits","Maximum credits","Is this course repeatable?","What is the maximum number of completions allowed?","What is the maximum number of credits that can be earned from this course?","Grading basis","Requirements","Typically offered term(s)"
"AMST","3814","Women, Rage, and Politics","Twin Cities","This course explores the relationship between women, rage, and politics.  Following bell hooks, we ask where is the rage?  Doing so, invites us to interrogate how rage is gendered, how politics are gendered, and how do rage and gender intersect to mobilize for justice.  Drawing on political organizing by women of color during the recent Black Lives Matter uprising, we consider what it means to make and claim space as women of color in politics.  We also look at how rage - BIPOC women's rage, white rage, rage against women - gets mobilized to cement and/or combat racism, xenophobia, and misogyny.  Finally, the course reframes women's rage as intrepid and redemptive, capable of sparking change during this political movement.","3","3","No","1","3","OPT - Student Option","-","Periodic Fall & Spring"
"ANTH","1101","Imagining Asian America","Twin Cities","What are the histories, cultures, and experiences of Asian Americans, the fastest-growing group in the United States? How do they fit into the U.S.'s history of immigration, race, and citizenship? Is the ""model minority"" myth really true? This course is an introduction to Asian American Studies, an interdisciplinary field that uses ethnography, literature, histories, films, memoirs, and other texts to study how the history of Asian immigration to the United States has visibly shaped existing Asian American communities and identities, and how “Asian America” is central to a more general understanding of American popular culture and public life.

The course is roughly organized chronologically. We will first begin with an introduction to the field of Asian American Studies by asking the questions: What is Asian America? What is Asian American Studies? We will then examine important concepts, categories, and processes before exploring the rich history of Asian migration to the United States and contemporary issues facing Asian Americans today.

One of the core principles of this course is to encourage active and interdisciplinary learning. This means that we will be learning in a variety of ways to explore and understand the material (reading, writing, watching, listening, seeing, discussing, presenting). We will be drawing from a wide range of disciplines (history, law, sociology, education, cultural studies, psychology, etc.). And we will be using a variety of materials (memoir, scholarly articles, historical documents, government records, newspapers, films, photographs, popular culture, etc.) Your active participation in these activities is essential.","3","3","No","1","3","A-F - A-F Grade Basis","-","Periodic Fall"
"ANTH","3001","Introduction to Archaeology","Twin Cities","Archaeology is the study of humans in the past, primarily through the material remains they left behind. It seeks to answer fundamental questions, such as “When did humans first become dependent on fire?”, “What factors led to the development of agriculture?”, or “How can we explain the rise and fall of early civilizations?”  The study of each of these big questions relies on answering many small questions that are asked in the context of archaeological excavations and laboratory analyses.  A common theme underlies them: archaeology aims to reconstruct and understand why past human cultures changed.

The goal of this class is to provide an understanding of the methods and techniques used by archaeologists in their investigations.  It includes not only hands-on learning of specific analytical techniques, such as faunal and lithic analysis as well as site survey and excavation strategies, but also focuses on the theoretical approaches that guide the questions we ask and the methods we apply to answer them.  This class, therefore, prepares students for more upper-level classes in archaeology.  It also leads to a new way of thinking.  This way of thinking is primarily critical and analytical.  It leads one to think about how data are interpreted, and how theoretical frameworks as well as innate biases color these interpretations.  Seeking solutions to interpretive problems requires the creative application of multidisciplinary approaches.  Therefore, the study of archaeology leads to a new way of thinking about and doing science.","4","4","No","1","4","OPT - Student Option","-","Every Fall"
"ANTH","3004","Great Controversies in Anthropology","Twin Cities","Notable controversies in anthropology: Is human ""reason"" the same in all cultures? What makes up evidence/truth when we study people? Whose ""voices"" should be heard?  Should anthropologists support contemporary attempts at economic 'development""? Is it possible to agree on a set of universal individual or cultural rights?  Can we make qualitative judgments about cultures? What civic/political responsibilities does the anthropologist have at home and with the people whom she or he studies? In-class debates.","3","3","No","1","3","AFV - A-F or Audit","-","Every Spring"
"ANTH","3035","Anthropologies of Death","Twin Cities","Anthropological perspectives on death. Diverse understandings of afterlife, cultural variations in death ritual, secularization of death in modern era, management of death in medicine, cultural shifts/conflicts in what constitutes good or natural death.","3","3","No","1","3","AFV - A-F or Audit","-","Every Spring"
"ANTH","3037","Food Sovereignty in Africa","Twin Cities","""Food Sovereignty in Africa"" critically evaluates how the physical environment and historical processes shaped agricultural productivity in Africa, as well as exploring the subsequent relationship the continent has had with the rest of the world. The course uses multi-disciplinary resources to examine historical factors that have contributed to contemporary food security issues, and discusses grassroots food movements that embrace the ethics and values of African societies in their efforts to  achieve both food security and environmental sustainability. It also examines the interplay between  food security, indigenous knowledge, and environmental sustainability by comparing various  standpoints on African food production, scrutinizing the challenges the continent is facing and the unique perspectives it offers in terms of agricultural development in the globalized world. Finally, the  course examines how agricultural systems in Africa are affected by the new global land rush. After  taking the course, students will have better knowledge of emerging research directions on Africa and  will be equipped with sufficient research and practical skills to pursue independent studies beyond the  classroom.  
","3","3","No","1","3","A-F - A-F Grade Basis","-","Every Spring"
"ANTH","4047","Anthropology of American Culture","Twin Cities","Anthropological approaches to contemporary American society/culture. Tensions between market and family. Unity, diversity. Individualism, community.","3","3","No","1","3","OPT - Student Option","-","Periodic Fall"
"ANTH","4053","Economy, Culture, and Critique","Twin Cities","Systems of production/distribution, especially in nonindustrial societies. Comparison, history, critique of major theories. Cross-cultural anthropological approach to material life that subsumes market/nonmarket processes.","3","3","No","1","3","OPT - Student Option","-","Every Fall"
"ANTH","5037","Food Sovereignty in Africa","Twin Cities","Food Sovereignty in Africa critically evaluates how the physical environment and historical processes shaped agricultural productivity in Africa, as well as exploring the subsequent relationship the continent has had with the rest of the world. The course uses multi-disciplinary resources to examine historical factors that have contributed to contemporary food security issues, and discusses grassroots food movements that embrace the ethics and values of African societies in their efforts to  achieve both food security and environmental sustainability. It also examines the interplay between food security, indigenous knowledge, and environmental sustainability by comparing various standpoints on African food production, scrutinizing the challenges the continent is facing and the unique perspectives it offers in terms of agricultural development in the globalized world. Finally, the course examines how agricultural systems in Africa are affected by the new global land rush. After taking the course, students will have better knowledge of emerging research directions on Africa and will be equipped with sufficient research and practical skills to pursue independent studies beyond the classroom.  ","3","3","No","1","3","A-F - A-F Grade Basis","-","Every Spring"
"APEC","1101","Principles of Microeconomics","Twin Cities","Economic behavior of consumers/firms in domestic/international markets. Demand, supply, competition. Efficiency, Invisible Hand. Monopoly, imperfect competition. Externalities, property rights. Economics of public policy in environment/health/safety. Public goods, tax policy.","4","4","No","1","4","OPT - Student Option","-","Every Fall & Spring"
"APEC","3061","Economic Development in Contemporary Africa","Twin Cities","Major socio-economic challenges that confront post-independence sub-Saharan African countries in quest for sustainable economic development/growth. Causes of persistent poverty/inequality, role of institutions/multinational agencies. Growth in 21st century.

prereq: 1101 or ECON 1101","3","3","No","1","3","A-F - A-F Grade Basis","-","Every Spring"
"CHIC","1201","Racial Formation and Transformation in the United States","Twin Cities","What does it take to discuss race seriously? An exploration of this question demands a counter-narrative, for our contemporary moment is such that a growing public opinion (1) casts America as a “raceless nation,” (2) interprets antiracism as “reverse racism,” and (3) embraces “diversity” to maintain the racial status quo. Talking about race is not easy to be sure; it engenders a host of unsettling emotions ranging from guilt and shame to anger. Yet not talking about race as a social fact in American life and culture merely reinforces the existing racial hierarchy. It forecloses opportunities to reach across boundaries of social difference to strive toward a shared sense of community and belonging. Together, we will participate in racial struggles, albeit at times painful and challenging, to address and grapple with ethical-political imperatives to pursue social justice and make the notion of diversity anew. ","3","3","No","1","3","A-F - A-F Grade Basis","-","Every Spring"
"CHIC","3852","Chicana/o Politics","Twin Cities","Theory/practice of Chicana/o politics through an analysis of Mexican American experience, social agency, and response to larger political systems and behaviors using social science methods of inquiry. Unequal power relations, social justice, and the political economy.","3","3","No","1","3","OPT - Student Option","-","Every Fall & Spring"
"CI","3610","Linguistics for Teachers","Twin Cities","For pre K-6 pre-service teachers. Introduction to linguistics. Linguistic terminology and how to apply methods of linguistic analysis to English, focusing on educational settings and classroom instruction.","3","3","No","1","3","A-F - A-F Grade Basis","-","Every Fall & Spring"
"COMM","3409","Nonverbal Communication","Twin Cities","Nonverbal communication in interpersonal communication process.  Nonverbal codes (touch, space, smell, eye contact) and their communicative functions (impression management, flirting, persuading, lying) in relational contexts (intimate relationships, friendships, work relationship). Theories, practices.","3","3","No","1","3","OPT - Student Option","-","Every Fall, Spring & Summer"
"CPSY","2301","Introduction to Developmental Psychology","Twin Cities","Developmental psychology explores change and/ or stability as a function of age, with a focus on how early experiences affect later development across people's lives. This course examines development through the lenses of social, cultural, cognitive, biological, and learning theories by providing students with an overview of classic as well as current research and methodologies in developmental psychology. Students will gain an understanding of the usefulness of a developmental approach to psychological issues. The course focuses on conceptual understanding of different perspectives on healthy development across their life. This knowledge informs practical applications of how to help children, adolescents, and adults progress through developmental periods.

PSY majors should take the cross-listed course CPSY 3301.","4","4","No","1","4","OPT - Student Option","-","Every Fall, Spring & Summer"
"CPSY","3301","Introduction to Developmental Psychology","Twin Cities","Developmental psychology explores change and/or stability as a function of age with a focus on how early experiences affect later development across people's lives. This course examines development through the lenses of social, cultural, cognitive, biological, and learning theories by providing students with an overview of classic as well as current research and methodologies in developmental psychology. Students will gain an understanding of the usefulness of a developmental approach to psychological issues. The course focuses on conceptual understanding of different perspectives on healthy development across their life. This knowledge informs practical applications of how to help children, adolescents, and adults progress through developmental periods.

This course is intended for non-Child Psychology/Early Childhood majors. Those majors should take the cross-listed course CPSY 2301.","4","4","No","1","4","OPT - Student Option","-","Every Fall, Spring & Summer"
"CPSY","3301H","Honors Introduction to Developmental Psychology","Twin Cities","Developmental psychology explores change and/ or stability as a function of age, with a focus on how early experiences affect later development across people's lives. This course examines development through the lenses of social, cultural, cognitive, biological, and learning theories by providing students with an overview of classic as well as current research and methodologies in developmental psychology. Students will gain an understanding of the usefulness of a developmental approach to psychological issues. The course focuses on conceptual understanding of different perspectives on healthy development across their life. This knowledge informs practical applications of how to help children, adolescents, and adults progress through developmental periods. 

This course is intended for University Honors Program students both within and outside of the Developmental Psych/Early Childhood programs.","4","4","No","1","4","A-F - A-F Grade Basis","000571","Every Spring"
"ECON","1101","Principles of Microeconomics","Twin Cities","Microeconomic behavior of consumers, firms, and markets in domestic and world economy. Demand and supply. Competition and monopoly. Distribution of income. Economic interdependencies in the global economy. Effects of global linkages on individual decisions.

prereq: knowledge of plane geometry and advanced algebra","4","4","No","1","4","OPT - Student Option","-","Every Fall, Spring & Summer"
"ECON","1165","Business Economics","Twin Cities","This course introduces the fundamentals of microeconomics and macroeconomics to business/other students who desire a primer on the working of an economy in a mutually dependent world. It includes the microeconomic interaction of businesses and consumers in markets and the determination of prices and quantities under conditions of competition and monopoly. Economic interdependencies in the global economy are analyzed to obtain the effects of economic changes on the country itself and on the world. The macroeconomics of aggregate consumption, saving, investment, and national income are also examined, as well as the role played by money, banking, and business cycles in the domestic and world economy. This course is only for CSOM undergraduate students.","4","4","No","2","4","A-F - A-F Grade Basis","-","Every Fall & Spring"
"EPSY","1281","Psychological Science Applied","Twin Cities","The course introduces students to applied psychology as a discipline and reviews fundamental principles of psychology through the lenses of applied and professional areas that are the foci of CEHD majors. Specifically, through the lenses of education, we review principles of learning, memory, development, intelligence, and interventions; through the lenses of health and wellness, we review personality, biological, social, and cognitive bases of normal and abnormal behavior, as well as treatments; and, through the lenses of business and organizations, we review principles of motivation, sensation perception, and social behavior. Thus, these psychological principles are considered theoretically, empirically, and through examples for application, with lab discussions and projects emphasizing education, business, health and wellness. The course serves as a foundation for future coursework in education, health sciences, and psychology, and is consistent with the APAs public education effort to demonstrate how the science and application of psychology benefits society and improves lives.","4","4","No","1","4","A-F - A-F Grade Basis","-","Every Fall & Spring"
"EPSY","3301","Introduction to Educational Psychology","Twin Cities","History, current work. Future promise of educational psychology. Major topics in educational psychology. Focuses on interplay between theory, empirical research, and practical applications.","3","3","No","1","3","OPN - Student Option No Audit","-","Every Fall"
"EPSY","3801","The Science of Human Resilience and Wellbeing: Foundational Knowledge for Career and Life Success","Twin Cities","This course is for any undergraduate student interested in learning about and applying the theory and practice as it relates to resilience and wellbeing. This course integrates key cross-cutting, scientific findings from a range of psychological disciplines, including positive psychology, clinical psychology, developmental psychology, neuropsychology, and social psychology. Stated simply, resilience refers to the human capacity and ability to both survive and thrive in the face of life circumstances. Students will develop a deep understanding of the theoretical concepts of stress, resilience, and wellbeing, as well as specific resilience practices scientific research has shown enable people to better manage and bounce back from stressful situations and enhance their social, emotional, and behavioral functioning in career and personal aspects of life.","3","3","No","1","3","AFV - A-F or Audit","-","Every Spring"
"ESPM","3261","Economics and Natural Resources Management","Twin Cities","Microeconomic principles and their application to natural resource management problems. Economic and policy tools to address market failures. Discussion of regulatory and market-based instruments. Discounting and compounding concepts. Methods for conducting financial and economic analyses of natural resource management projects. Decision criteria when conducting benefit/cost analysis of natural resource projects. Methods for valuing non-market natural resource goods and services. Economics of managing renewable natural resources such as forests and fisheries. Land economics. Payments for environmental services. Planning and management problems. Case studies.

College algebra or equivalent is highly recommended.","4","4","No","1","4","AFV - A-F or Audit","-","Every Spring"
"ESPM","3271","Environmental Policy, Law, and Human Behavior","Twin Cities","What is necessary to achieve sustainable societies. What influences societal deliberation/decisions about environmental issues. How our behaviors affect natural systems. Key theoretical concepts of environmental social psychology and political science. How people respond to policies, using theoretical concepts from social psychology about attitudes, values, and social norms; applying these ideas to specific environmental problems and ethical debates.","3","3","No","1","3","AFV - A-F or Audit","-","Every Fall"
"FSOS","1101","Intimate Relationships","Twin Cities","Couple dynamics. Overview of how to develop, maintain, and terminate an intimate relationship. Communication, conflict resolution, power, roles. Programs for marriage preparation, marriage enrichment, and marital therapy.","4","4","No","1","4","OPT - Student Option","-","Every Fall & Spring"
"FSOS","1101H","Intimate Relationships Honors","Twin Cities","Couple dynamics. Overview of how to develop, maintain, and terminate an intimate relationship. Communication, conflict resolution, power, roles. Programs for marriage preparation, marriage enrichment, and marital therapy.","4","4","No","1","4","A-F - A-F Grade Basis","-","Every Fall & Spring"
"FSOS","1201","Human Development in Families: Lifespan","Twin Cities","This course introduces varied domains of human development across the lifespan (e.g., from conception to death), such as cognitive, emotional, social, physical, personality, and language. Development will be explored through historical, social, and cultural lenses and through the use of life course and human development theories. The impact of family dynamics on individual development will also be discussed. Throughout the course, customizable virtual simulations are used to immerse students in developmental concepts from the prenatal period to late adulthood. Students' choices within the simulations combine with environmental and genetic factors to shape the development of their virtual character. ","4","4","No","1","4","OPT - Student Option","-","Every Fall, Spring & Summer"
"FSOS","1211","An Interdisciplinary Look at the Family in Multicultural America","Twin Cities","This course is designed as an introduction to multicultural families using an ecological lens. The institution of the family is recognized globally as a basic unit of a society that produces, develops, socializes, and launches the next generation of its citizenry. This course will focus on families in contemporary America, a society that has grown increasingly diverse, and faces many complex challenges in today’s global environment. Using a human ecological lens allows us to examine families in their nested and interdependent environments--how individuals shape and are shaped by families, their human built environments, their socio-cultural environments, and their natural-physical environments. This is a service learning class.","4","4","No","1","4","AFV - A-F or Audit","-","Every Fall & Spring"
"FSOS","3102","Family Systems and Diversity","Twin Cities","Family systems/theories applied to dynamics/processes relevant to family life. Diversity issues related to gender, ethnicity, sexual orientation, and disability. Divorce, single parenthood, remarriage. Family strengths/problems.

prereq: soph or jr or sr or grad","3","3","No","1","3","OPT - Student Option","000972","Every Fall, Spring & Summer"
"FSOS","4108","Understanding and Working with Immigrants and Refugee Families","Twin Cities","This course introduces students to the pre-resettlement stage of immigration. Students will learn about various push factors (culture, war, violence, trauma, economic recession, and lack of opportunities) that motivate and/or force people to make the difficult emigration journey. Students will examine issues and challenges (i.e., health, mental health, gender roles, violence against women, parent-child relationships, and service underutilization) immigrants (legal and undocumented) and refugees face in the country of destination (i.e., United States), as well as learn to identify resources (i.e., employment, housing, cash assistance, interpretation services) to support immigrant and refugee adjustment. As part of the course discussions and assignments, students will also learn about intercultural interaction skills (facilitation, in-take assessment, trust building) and design and evaluate programs in non-profit organizational contexts, including putting a work plan together and developing a logit model to evaluate programs.","3","3","No","1","3","OPT - Student Option","-","Every Fall & Spring"
"GEOG","1372","Geography of Global Cities","Twin Cities","Urban forms/processes. Uses key global cities as examples.  Political, historical, and economic contexts of cities. Planning ideologies. Globalization. Race/segregation. Population growth. Environmental problems. Current issues in global urbanization.","3","3","No","1","3","OPT - Student Option","-","Every Fall"
"GEOG","1502","Mapping Our World","Twin Cities","Learn how maps and other spatial technologies like phones, drones, and GPS work. Use web-based tools to make maps for class, jobs, and fun. Explore how mapping is a useful lens through which to view interactions between technology and society, and see how mapping technology saves lives, rigs elections, and spies on people.","3","3","No","1","3","OPT - Student Option","-","Every Fall & Spring"
"GEOG","1973","Geography of the Twin Cities","Twin Cities","The University of Minnesota sits in the middle of a fascinating city, and in this class you will explore parts of that city in-depth. You will learn about the human geography of the Twin Cities, how they have developed in the past, and how they are changing. You will examine the settlement, economic change, social practices, and political events that have shaped the Twin Cities, learning how to look at this place through multiple and contesting perspectives. 

Through a combination of in-depth field work, applied research, readings, and discussion, you will learn about urban concepts like immigration, Native populations, poverty, homelessness, segregation, redlining, suburbanization, shifts in retail and jobs, zoning, transit, metropolitan governance, urban renewal, and more. The goal is to foster your critical reflection on important, contemporary challenges facing our metropolitan region, and develop a new way to look at your present home.","3","3","No","1","3","OPT - Student Option","-","Every Fall & Spring"
"GEOG","3101","Geography of the United States","Twin Cities","How do we understand the United States? Who are we as a nation? How did we get that way? This course takes a distinctly geographic approach to these questions, one that is interested in how socio-cultural, political-economic, and biophysical forces intersect in the shaping of America as a place. In this class, we will explore the kind of social and technological innovations and transformations that have made the American present. We will look at how the decisions of the past have shaped both the possibilities and problems of the present in order to help us grapple with the complexities of building the kinds of futures we want to live in. Rather than approaching this as an inevitable story of triumphant progress, we will pay attention to the erasures, exploitation, and violence that were part of these transformations. It is only through grappling with these complexities that we can work towards a future that works.

This course is designed for any student who is interested in making sense of the country we live in and feels invested in its future. Through the use of case studies, we will explore some of the essential issues facing modern America including immigration and sense of place, agriculture, and water in the Great Plains and the American West, and the intertwined future of American urbanism and the automobile industry as well as a few others. Students can expect to build skills in integrative thinking as they explore problems at the intersection of a variety of human and natural systems as well as an appreciation for how complexity shapes the production of and solution for contemporary socio-environmental problems.
","3","3","No","1","3","OPT - Student Option","-","Periodic Spring"
"GEOG","3145","The Islamic World: A Global Introduction","Twin Cities","The Islamic World provides a comprehensive introduction on Islam from its inception to today. The course’s journey begins with Islam’s dawn in the small desert oasis of Mecca in the Arabian peninsula over 14 centuries ago to today when it is a worldwide faith. One hundred years from its inception, Islam spread to what is today Syria, Iraq, the Horn of Africa, North Africa, and across the Mediterranean Sea. Central Asia, the Indian subcontinent, and Anatolia (Turkey) came under the sway of Islam leading to the emergence of three major Islamic civilization that dominated and enlightened the old world for several centuries. This era came to an end with the rise of Capitalist Europe and its colonization of much of the world including Muslim societies. Like many colonized peoples, Muslims threw the yoke of colonialism and joined the postcolonial World. Beyond this historical geographic survey, the course examines the Muslim World’s relationships with the West, democracy, and development. It will also explore how Muslim and Islam engage the seemingly contemporary topics such as human rights, gender relations, the monumental environmental crisis of our time, the war on terror and the terror of war, and the Palestinian-Israeli conflict. Soo Dhawoow (Welcome).","3","3","No","1","3","OPT - Student Option","-","Every Fall"
