"Course subject code","Course number","Course name","Campus","Course description","Minimum credits","Maximum credits","Is this course repeatable?","What is the maximum number of completions allowed?","What is the maximum number of credits that can be earned from this course?","Grading basis","Requirements","Typically offered term(s)"
"AMES","3256","Graphic Novels: Conflict, Peace and Protest","Twin Cities","This course will examine a particular medium—graphic novel—which is inherently rich in visual, narrative, and linguistic components. The materials chosen for this course are driven by wars and conflicts in the following four regions: East Asia, South Asia, Southeast Asia, and the Middle East. Through these selected works, we will explore histories of political conflicts, state violence, anticipation for peace as well as understandings and praxes of protest in various forms, namely, social movements; mourning; remembrance; art making; and writing. Given the nature of conflict that always goes above and beyond the question of nation-state, this course will also discuss its amplification to the question of migration, refugee crisis, displacement, and multi-generational trauma among diasporic subjects. Located at the intersection of conflict, peace, and protest, this course not only introduces students to historical processes and complexities of these conflicts—both from the national and international points of view—but also challenges students to question the potentials of graphic novels in mediating these histories and discourses around human rights for readers. Finally, this class explores ways in which we can engage with each other via our shared history and vulnerability, and questions whether peace and resolution promised to our generation via the discourse of human rights are, or will ever be, attainable.","3","3","No","1","3","OPT - Student Option","-","Periodic Fall & Spring"
"AMES","3336","Revolution and Modernity in Chinese Literature and Culture","Twin Cities","Introduction to modern Chinese literature, visual culture, and critical thought from beginning of 20th century to end of Mao era. Examples of literature/culture, parallel readings of Chinese critical essays. Readings are in English translation.","3","3","No","1","3","A-F - A-F Grade Basis","-","Periodic Fall & Spring"
"AMES","3337","Contemporary Chinese Literature and Popular Culture","Twin Cities","Contemporary Chinese literature, popular culture. End of Mao era to present. Creative results of China's ""opening and reform."" Commercialization and globalization of culture. Literature, visual culture, and popular music.","3","3","No","1","3","A-F - A-F Grade Basis","-","Periodic Fall & Spring"
"AMES","3351","Chinese Martial Arts Cinema","Twin Cities","Martial arts cinema may be China's most globally popular as well as most culturally distinctive form of film making. With origins in traditional Chinese popular literature and a cinematic history going back to the silent film era, the genre has experience multiple periods of popularity both in China since the 1920s and in the West since the 1960s-70s. This course will look at Chinese martial arts cinema with these learning goals in mind:
- To learn the distinctive film style of the genre by discussing basic film techniques such as cinematography, editing, and performance.
- To use martial arts films to explore deeper aspects of Chinese culture such as philosophy, religion, and ethics.
- To see how the development of martial arts cinema reflected trends in modern Chinese history, including the tension between nationalism and globalism.
We will watch films from the pre-1949 Republic of China, the post-1949 People's Republic of China, Hong Kong during the British colonial period, and Taiwan. Each week students will have one film to watch streaming as homework and a reading assignment usually totaling 20-30 pages. ","3","3","No","1","3","A-F - A-F Grade Basis","-","Periodic Fall & Spring"
"AMES","3362","Women Writers in Chinese History","Twin Cities","This class surveys the surprisingly diverse and vibrant tradition of women writers in Chinese cultural history, which during its long imperial period (221 B.C.E.-1911 C.E.) was dominated by a male-centered cultural order. The class situates individual women writers within their specific historical settings and larger cultural backdrops, thus introducing students to literary themes, gender dynamics, and conditions of cultural production in Chinese history. The class also addresses complex shifts in female writing and its social presence across the premodern-modern transition. Taught in English and no prerequisites.","3","3","No","1","3","A-F - A-F Grade Basis","-","Periodic Fall & Spring"
"AMES","3436","Postwar Japanese Literature in Translation","Twin Cities","This is an introductory survey of modern Japanese literature and its role in the postwar  debates around Japanese culture, aesthetics, politics, and environment. Beginning with the occupation of Japan by the US military and ending with the 2020 Tokyo Olympics (postponed by a global pandemic), students will analyze the main movements in postwar Japanese literary production and the core issues featured in this literature. We will explore national genres in Japan, their premodern precursors, and postmodern manifestations. The course has no prerequisite and assumes no prior knowledge of Japanese cultures or experience with literary analysis. All materials, lectures, and discussions are in English.
","3","3","No","1","3","OPT - Student Option","-","Periodic Fall & Spring"
"AMES","3437","The Japanese Novel","Twin Cities","Survey of the principal authors of the period spanning Japan's opening to the West (1860s) to World War II. Writers include Natsume Soseki, Shiga Naoya, Kawabata Yasunari, Edogawa Rampo, Hayashi Fumiko, and Tanizaki Junichiro.","3","3","No","1","3","A-F - A-F Grade Basis","-","Periodic Fall & Spring"
"AMES","3456","Japanese Film and Animation","Twin Cities","This course offers an introduction to the history of moving images in Japanese film and animation from 1945 to the present as a method for understanding how one nation's film culture has contributed to global political, social, and ecological movements. Students learn how Japanese cinema has been an essential contributor to the development of global film genres and cultures. This course fulfills the Global Perspective because it illustrates the rich history of Asian cinema in a global mediascape. Students will learn how moving images from Asia provide important perspectives on global social, political, and environmental issues. Upon completion of the course, students will be able to use their new skills in film and animation interpretation to analyze media in their daily lives. They will have tools for critical analysis of dominant Western and Hollywood media forms.
Students will analyze films from multiple angles, engaging in a multi-optic analysis.","3","3","No","1","3","OPT - Student Option","-","Periodic Fall & Spring"
"AMES","3458","Japanese Animation","Twin Cities","This course takes up the technologies, genres, and themes of Japanese animation. By examining the works of important directors alongside media theories and other related writings, the course will cover not only the major genres and recurrent themes of anime but also the cultural and critical contexts for apprehending anime.","3","3","No","1","3","A-F - A-F Grade Basis","-","Periodic Fall & Spring"
"AMES","3461","Martial Arts in Japan: Praxes, Philosophy, and Images in History","Twin Cities","	This course studies ""Martial arts in Japan"" by situating them in three phases of importance: 
(1) In medieval times (the 13-16th centuries), samurai—nominalized out of a verb, saburou (""to serve"")—came to overpower aristocrats, to whom they had literally been servers and servants in the previous classical era. With their martial skills, samurai became the major player of this era of multigenerational domestic belligerency. Ironically, martial arts had not yet existed during this ""age of samurai."" 
(2) Martial arts were born out of such medieval martial skills and theorized accordingly in the ensuing Edo era (1600-1867), when a major samurai household unified the country and materialized a long-lasting peacetime in which the ""real"" martial skills became increasingly irrelevant and devalued socially. 
(3) Then ""samurai"" also became irrelevant in modern times: the Meiji era (1868-1912) onward. For the last samurai government—the Edo shogunate—was unable to deal with then looming Western colonial powers and thus replaced by the first modern government, which chose rapid and intense westernization and modernization as their national policy to navigate amid the world-wide colonial milieu. Intriguingly, there emerged a certain discourse to identify the Japanese with ""samurai,"" despite the fact that ""samurai"" had only been a miniscule part of the population before, and while not being recognized overtly, ""martial arts"" seem to be a taken-for-granted, indispensable component of samurai images thus generated. Such images have continuously been amplified to date, with inevitable constant modifications, involving multiple media, not only texts in languages but also film, anime, manga, video game, etc.
	By historicizing ""martial arts"" in this manner, the course aims not only at (A) understanding them as effectively as possible, including such philosophical questions as ""body,"" ""body grammar,"" ""body-mind relationship,"" and, most fundamentally, ""performative nature of a being,"" but also at (B) experiencing firsthand the highly complicated and elusive relationship between what are called primary and secondary sources as well as the necessity to distinguish them nevertheless.
	This course is open to anyone with an interest. No prerequisite. No previous knowledge nor learning experience of martial arts and of Japanese is required. All reading assignments will be in English translation. Audio-visual materials will be used when available and appropriate.","3","3","No","1","3","OPN - Student Option No Audit","-","Periodic Fall & Spring"
"AMES","3536","Modern Korean Literature","Twin Cities","Modern Korean literature in English translation from the colonial period until the 1990s. Read literary texts critically, using genre categories, theories of narrative voice, different understandings of modern literary subjectivity, and historical contextualization. ","3","3","No","1","3","OPT - Student Option","-","Periodic Fall & Spring"
"AMES","3556","Korean Film and Media","Twin Cities","This course is an introduction to Korean film from the Japanese colonial period (1910-1945) to the present day. We discuss the emergence of the Korean film industry under the conditions of colonial modernity and the various political pressures put on film production in South Korea until the 1990s. We will then turn to the last twenty years, during which South Korean film and television have experienced a boom in popularity in East Asia and globally. Throughout, we will focus on the formal and technical aspects of film, representations of history and historical memory, genre borrowing and genre mixing, and the relationships between art-house and culture industry productions.","3","3","No","1","3","OPT - Student Option","-","Periodic Fall & Spring"
"AMES","3558","Korean Popular Culture","Twin Cities","This course is an introduction to contemporary Korean popular culture, with a focus on television, video, and online media. We will learn how to think critically about a variety of popular culture phenomena, including dramas, variety shows, comedy performances, video games, food-related programs and videos, political satire and commentary, and music videos. By engaging with the academic scholarship on popular culture, we will learn how to analyze the stories, images, and sounds of Korean popular culture, while situating these within their various cultural and social contexts. Topics covered will include the Korean Wave (hallyu), the culture industry, digital platforms and economies, celebrity, fandom, and globalization. Attention will be given both to the local conditions of cultural production and the transnational influences of Korean media on East and Southeast Asia, as well as Europe and the Americas.","3","3","No","1","3","A-F - A-F Grade Basis","-","Periodic Fall & Spring"
"AMES","3576","Language & Society of the Two Koreas","Twin Cities","This course is designed to offer an introduction and contrastive analysis of the language and society of the two Koreas; the Republic of Korea (better known as South Korea) and the Democratic People's Republic of Korea (better known as North Korea). This course will introduce the growing divide of the past 70 years between North and South Korea in the areas of language, society, and culture.","3","3","No","1","3","A-F - A-F Grade Basis","-","Periodic Fall & Spring"
"AMES","3651","Ghosts of India","Twin Cities","Writers, filmmakers, and other creative art practitioners from almost every corner of this living world use the figure of the ghost to address questions of ethics, justice, violence, and repression. This course focuses on India's modern ghosts as well as ghosts and spirits from classical Indian literature. In every sphere of our lives, public and private, we are chased by various ghosts that often appear in forms of memory, remembrance, nostalgia, and forgetfulness. Ghosts scare us, enchant us, and capture our imagination. Our intellectual engagement will consist of theorizations around the figure of the ghost and its various conceptual offshoots (hauntology, specter, the uncanny, etc.) as encountered through literary and filmic texts. The course will also connect these ghostly tales with issues of nationalism, gender, communal and ethnic violence, and capitalism.","3","3","No","1","3","A-F - A-F Grade Basis","-","Periodic Fall & Spring"
"AMES","3672","Buddhism","Twin Cities","Historical and contemporary account of the Buddhist religion in Asia/world in terms of its rise, development, various schools, practices, philosophical concepts, and ethics. Current trends in the modern faith and the rise of ""socially engaged"" Buddhism.","3","3","No","1","3","OPT - Student Option","-","Periodic Summer"
"AMES","3673","Voices of India: Languages, Literature, and Film","Twin Cities","A course on Indian languages and literatures that studies the languages of India from genealogical, linguistic, typological, historical, and sociological perspectives. Diachronic analysis of the languages of India in relation to some structural features will be also investigated. This course will also provide an overview of literatures of several main South Asian languages with a focus on Hindi - Urdu literatures. We will address the origin of Hindi-Urdu literatures, periodization, and naming of each period. We will also examine the important writers and their representative work, along with the literary trends and influences of each period, including political, social, and cultural situations which helped to shape the writers and their work. Among the representative literary works in Hindi-Urdu, some have been made into films.","3","3","No","1","3","AFV - A-F or Audit","-","Periodic Fall & Spring"
"AMES","3679","Religion and Society in Modern South Asia","Twin Cities","Survey of religious formations in modern South Asia (Hindu, Islamic, Sikh, Buddhist). Transformation of religious practice/thought in modernity. Relation between religion and nationalism. Geopolitical dimensions of religious transformation in South Asia.","3","3","No","1","3","OPN - Student Option No Audit","-","Periodic Fall & Spring"
