"Course subject code","Course number","Course name","Campus","Course description","Minimum credits","Maximum credits","Is this course repeatable?","What is the maximum number of completions allowed?","What is the maximum number of credits that can be earned from this course?","Grading basis","Requirements","Typically offered term(s)"
"AMES","3833","Jinn, Ghosts, and Demons in Arabic Literature","Twin Cities","Jinn, also known as genies, are supernatural beings intrinsic to Islamic cosmology and culture: neither human nor divine, of our world but (usually) invisible to us. This course traces the trope of the jinni in Arabic literature: from the place of jinn in the Quran and Islamic tradition, through their role in the composition of the greatest poetry, to their reincarnation in modern works of literature. Following a survey of classic texts and contexts, we will ask why modern authors summon demons and resurrect ghosts, and what political and cultural work these unruly beings are called to perform. More specifically, we will explore the manner in which jinn are latched onto modern debates on personal and collective trauma, memory, madness, relations between East and West (or North and South), political and state violence, gender relations and hierarchies, and virtual realities.","3","3","No","1","3","A-F - A-F Grade Basis","-","Periodic Fall & Spring"
"AMES","3837","Hebrew Literature: Settlement and Ideology","Twin Cities","An introductory survey of Modern Hebrew Literature and its journey from Eastern Europe through Ottoman/British Palestine to the State of Israel. The class centers on the manner in which Hebrew literature has envisioned the Middle East or “the Orient,” reflecting, manipulating, or challenging orientalist paradigms. The first part of the course focuses on Hebrew literature written by Eastern European writers, their fantasies of the East as well as their engagements with orientalist or anti-Semite prejudices. The second part examines Hebrew literature’s attempts to “nativize” in Palestine. Finally, we will read a series of texts by Ashkenazi, Mizrahi, and Palestinian Israeli writers that complicate any attempt to position Hebrew within an Orient/Occident dichotomy. No prior familiarity with Hebrew literature is necessary. All texts will be read in English.","3","3","No","1","3","A-F - A-F Grade Basis","-","Periodic Fall & Spring"
"CI","1424","Global Stories of Education: Literature for Young Adults","Twin Cities","Using young adult novels, short stories, nonfiction, and poems by immigrant, indigenous, minority, and refugee authors, students explore learning experiences of youth. Through immersion in the global lives and identities of characters who cross geographic and cultural borders, students consider what stories teach and how young people learn.","3","3","No","1","3","OPT - Student Option","-","Every Fall & Summer"
"CNRC","1201","The Bible: Context and Interpretation, World of the Hebrew Bible.","Twin Cities","The Hebrew Bible and Old Testament are literary collections that modern Jewish and Christian traditions maintain as important, but these collections were initially produced by ancient Israelite scribes who composed and/or compiled the biblical texts at particular time periods in the ancient Near East. This course will introduce the academic study of biblical texts, which demands critical analysis of the literature and an openness to reading the literature from the perspective of ancient Israelite writers (who lived in a world far different from today). The course will spend considerable time on the literary (and scribal) composition of biblical prose texts; time will also be spent on the historical circumstances of biblical prophets and other writers of the biblical texts. This course will only address the ancient setting of the biblical texts and not re-interpretations in Jewish or Christian traditions. Given the scope of the course, modern interpretations of the biblical literature will not be discussed; we will only focus on this literature in its ancient setting.

prereq: Knowledge of Hebrew not required","3","3","No","1","3","OPT - Student Option","-","Every Fall"
"CNRC","3201","The Bible: Context and Interpretation, World of the Hebrew Bible","Twin Cities","The Hebrew Bible and Old Testament are literary collections that modern Jewish and Christian traditions maintain as important, but these collections were initially produced by ancient Israelite scribes who composed and/or compiled the biblical texts at particular time periods in the ancient Near East. This course will introduce the academic study of biblical texts, which demands critical analysis of the literature and an openness to reading the literature from the perspective of ancient Israelite writers (who lived in a world far different from today). The course will spend considerable time on the literary (and scribal) composition of biblical prose texts; time will also be spent on the historical circumstances of biblical prophets and other writers of the biblical texts. This course will only address the ancient setting of the biblical texts and not re-interpretations in Jewish or Christian traditions. Given the scope of the course, modern interpretations of the biblical literature will not be discussed; we will only focus on this literature in its ancient setting.

prereq: Knowledge of Hebrew not required","3","3","No","1","3","OPT - Student Option","-","Every Fall"
"CNRC","3203","The Bible in Contemporary Dystopian Literature","Twin Cities","Bible and Dystopia might seem like an unexpected pairing, yet contemporary dystopian novels frequently draw from biblical literature. Appearing in book titles, such as Parable of the Sower by Octavia E. Butler or serving as a foundation for societal structures in works like The Handmaid’s Tale by Margaret Atwood. Characters in the dystopian novels often parallel biblical figures, while allusions, biblical names, themes, and plotlines are also common. Dystopian literature's primary function is to invite critical reflection of existing social conditions and political systems, and in this course we will take part in these discussions. Join us as we journey from Genesis to Revelation, tracing the Bible's impact and reception history in dystopian literature.","3","3","No","1","3","AFV - A-F or Audit","-","Periodic Spring"
"CSCL","3117","Concepts of Literary Study","Twin Cities","This course begins by asking what this strange thing we call literature is, this six-thousand year old form of writing that brings into existence, each time a work is read, a world that did not previously exist. Sometimes that world is one in which we long to live, sometimes it is dark and foreboding, all death and despair; sometimes we seek it out as an escape from our daily lives, sometimes we enter it to be able to better understand those same lives, to come back to them refreshed, not just emotionally but intellectually -- for if literature does involve an immersion in the not-actually-existent, a departure from the everyday world, it does so by engaging us from within the world and in such a way that it is able to recast our everyday world and make us think it in new ways. And literature does all this with that most everyday of things, language. By attending to the ways authors and scholars mobilise language’s expressive, analytic and conceptual resources, with this course we shall learn various methods of critically appreciating and engaging complex literature, while gaining insight into how the practices of literary criticism and theory relate to, and help us understand, the world in which we live, how language shapes and forms that world and literature’s unique place and role in that world and its forming.","3","3","No","1","3","OPT - Student Option","-","Every Fall & Spring"
"CSCL","3122","Movements and Manifestos","Twin Cities","Movements that emerge when a group of writers, filmmakers, artists, composers,
or musicians puts forth a new definition of literature, film, art, or music—and sets in motion new relations
(aesthetic and social) of word, image, sound. Manifestos—statements of position—that articulate or
counter such definitions. Movements created by scholars or critics after the fact. Focuses on one or two
related movements (e.g., romanticism and realism, surrealism and negritude, new wave and third cinema).","3","3","No","1","3","OPT - Student Option","-","Every Fall & Spring"
"CSCL","3141","Classics of World Literature","Twin Cities","This will be an introduction to the concept of world literature – that is, literature from the Arab, Asian, African, Latin American and Oceanic worlds, not only the English-speaking countries of England and its former colonies.   And it will introduce students to some of the basic methods of comparative literary study such as close reading, genre analysis, etymology, stylistics, and translation.   We will discuss classic problems confronted within comparative literature such as collective authorship, the spirit of a people, the historical reconstruction of the past through the study of language, comparative cultural value, and the effects on language and learning prompted by technology (in the form, for example, of the “digital humanities”).   We will ask how comparative literature differs from other forms of literary study, but most of all concentrate on the low-tech (but not anti-technological) reading of literary texts – the student alone with a book in their hand -- while mastering as one’s own a handful of the enduring classics of world literature – books that have influenced many generations of thinkers and writers but that, oddly, are not typically covered in any college curriculum: not in English classes, humanities introductions, or general knowledge courses.   Our focus will be on books that happen both to be central to Western and world culture as part of the inheritance of its educated citizens, but also that happen to be lost at the same time, known about rather than known, invoked but not studied, quoted from but not generally understood.   We will be addressing books, in other words, that deeply inspired, but also shaped the thinking of many of the scientists, artists, and scholars of the past, and which were once common knowledge – the expected points of departure for all educated men and women.   In our own day, their influence has hardly waned – although not in their original form.  Modern film and television industries, for instance, rely heavily on their stories, even as philosophers and theologians cannot express themselves without drawing on their characters, languages, and plots.  Even the basic elements of advertising would be unthinkable without being able to draw on their repertoire of common stories, mythological settings, and cast of heroes.  In an age of radical departures and brave new worlds, we are interested here in invaluable traditions, which have not lost their relevance.  ","3","3","No","1","3","A-F - A-F Grade Basis","-","Every Fall"
"CSCL","3334","Monsters, Robots, Cyborgs","Twin Cities","Historical/critical reading of figures (e.g., uncanny double, monstrous aberration, technological hybrid) in mythology, literature, and film, from classical epic to sci-fi, cyberpunk, and Web. (previously 3461)","3","3","No","1","3","OPT - Student Option","-","Every Fall & Spring"
"ENGL","1004","Banned Books","Twin Cities","Is reading dangerous? What do books ""do"" to readers that is insidious and must be stopped? In this course, we will begin with the three books currently banned most frequently in the US. While the class will touch on the long international history of book banning, in this course you will learn primarily about the recent history of book banning in the US. You will also learn concepts and terminology regarding literary studies. ""Why was this banned?"" is the question that will reverberate through every week of this course.","3","3","No","1","4","OPT - Student Option","-","Every Fall, Spring & Summer"
"ENGL","1005","Reading Poetry","Twin Cities","Poems say interesting things in small spaces. How do they do it? The famous American poet Emily Dickinson wrote, “If I feel physically as if the top of my head were taken off, I know that is poetry.” While Dickinson isn’t describing poems that literally saw through her skull, she is describing the odd and wondrous ways in which poems affect us. While poems are literary texts, they are musical, visual, and, most often, short. White, brown, and black folks from all walks of life read and write them. Expect to read poems from a variety of perspectives and time periods that all say interesting things in their own, individual ways.","3","3","No","1","3","OPT - Student Option","-","Every Spring"
"ENGL","1006","Queer Literature","Twin Cities","Infamous author Oscar Wilde was imprisoned for gross indecency—one of the historical punishments for queerness. Are queer books and authors inherently indecent throughout literary history? Will they become more immoral or more accepted in our future? Today, society’s judgments and punishments begin online. Queer Literature will introduce you to not only controversial and groundbreaking texts from queer literary history, but also to contemporary texts, particularly those by nonbinary and trans authors encountering this generation’s online backlash in the name of decency and family.","3","3","No","1","3","OPT - Student Option","-","Every Fall & Spring"
"ENGL","1007","Introduction to Literature and Environment","Twin Cities","What connection do you share with other lifeforms as well as ecosystems in a time of climate change? Do you feel hope about our changing world? In this class you will consider your relationship to other species, as well as places and habitats, through analysis of historical and contemporary texts by Black, Brown, Indigenous and white artists and thinkers, some of whom also draw upon queer perspectives. Throughout the course you will practice literary language that helps you advocate for greater awareness of nonhuman life as well as for action and change. Along the way your instructor will help you understand literature as an essential and hopeful tool that people use to reshape our own cultures and preserve biodiversity in a complex future. Because environmental literature is part of the emerging field of the environmental humanities, texts vary and could include: climate fiction, ecocinema, ecopoetics, environmental nonfiction, and other emerging forms and genres.","3","3","No","1","3","OPT - Student Option","-","Every Fall & Spring"
"ENGL","1031","Introduction to the Short Story","Twin Cities","English literature boasts some of the most powerful, beautifully crafted short stories in world literature. In this class, we will use the short story as a path for understanding the craft of writing: how writers use language to present a vividly imagined world in a short number of pages. We will also examine the importance of genre: how, for example, a detective short story differs from a slice of life story. This is a lecture course, but will involve substantial student discussion. ","3","3","No","1","3","OPT - Student Option","-","Every Fall"
"ENGL","1051","Progress & Madness: Literature, Science & Technology","Twin Cities","This introductory, Liberal Education course explores the conflicts and conversations that occur at the frontiers of scientific thinking and technological innovation by examining select literary and cinematic texts from a variety of historical moments and points of view. We will consider the ambivalence and anxiety that attend progress via topics such as electricity, telegraphy, photography, the railroad, the cinema, Fordism, the atomic bomb, genetic engineering, and the Internet. We will also track the archetype of the mad scientist, whose dangerous knowledge and often-fatal hubris typically turn a tale ""cautionary."" Students engage in detailed analysis of and reflection on works of literature and film that address both historical and contemporary developments in science and technology. The course introduces students to a range of technologies that have had a measurable impact on contemporary society. Class discussion uses the representation of these innovations as case studies in how technologies develop through the application of individual and collective effort, as well as how society adopts or rejects these technologies. By considering a variety of points of view on these developments, students are exposed to multiple perspectives through which a technology can be understood, and they develop skills in evaluating conflicting views that provide a framework with which to evaluate new technology in the future.","3","3","No","1","3","OPT - Student Option","-","Every Fall"
"ENGL","1172","The Story of King Arthur","Twin Cities","Of all the stories familiar to the western world, few have exerted a greater influence on literary, pictorial, and musical productions than the legend of King Arthur and his Round Table. Although thousands of years have passed since the earliest versions of the story appeared, creative artists and their audiences continue to be fascinated by stories about Arthur, Merlin, Lancelot, Guinevere, Gawain, and Tristan. In this course, we will study adaptations of the legend in order to understand how literary writers and their readers remade the story to fit specific, historical circumstances. The course will pay particular attention to two related aspects of the legend. The first is the way that stories about Arthur emphasize the importance of personal integrity as a shaping force of history. The second is the relationship between personal responsibility and communal or civic order. We will see how these ideas are reshaped by writers in various times and places (ranging from early medieval Wales and England to twenty-first-century America). We will think comparatively about these times and places by paying close attention to the literary traditions and forms that are employed by writers who remake the story of Arthur.","3","3","No","1","3","OPT - Student Option","-","Every Spring"
"ENGL","1701","Modern Fiction","Twin Cities","In Modern Fiction, we will study a selection of novels and short stories by some of the most compelling and original writers of our time. We will read work by contemporary authors and classic modernists whose stylistic innovations influenced a generation. Because literature is a continuum in which the present responds to the past, we'll note evolutions and developments in the genre over time. We will identify and analyze such elements of fiction as theme, genre, structure, form, language, and context.","3","3","No","1","3","OPT - Student Option","-","Every Fall, Spring & Summer"
"ENGL","1701H","Honors: Modern Fiction","Twin Cities","In Modern Fiction, we will study a selection of novels and short stories by some of the most compelling and original writers of our time. We will read work by contemporary authors and classic modernists whose stylistic innovations influenced a generation. Because literature is a continuum in which the present responds to the past, we'll note evolutions and developments in the genre over time. We will identify and analyze such elements of fiction as theme, genre, structure, form, language, and context. This course meets the Literature Core requirement.

prereq: Honors or instr consent","4","4","No","1","4","A-F - A-F Grade Basis","000571","Every Fall & Spring"
"ENGL","3007","Shakespeare","Twin Cities","From Taylor Swift to Greta Gerwig, from Toni Morrison to Nelson Mandela, Shakespeare's works have continued to influence and inspire authors, artists, and audiences around the globe. In this upper division course you will study representative works of Shakespeare from a variety of cultural perspectives, as texts that have had a long and enduring vitality well beyond their historical context. This course tracks the history of Shakespeare?s plays across time, in various artistic forms including art, music, film, and social media, looking at the ways these literary works have responded to issues of gender, race, sexuality, religion, disability, and class.English majors/minors must take this course A-F only grading basis.","3","3","No","1","3","OPT - Student Option","-","Every Fall, Spring & Summer"
"ENGL","3007H","Honors: Shakespeare","Twin Cities","From Taylor Swift to Greta Gerwig, from Toni Morrison to Nelson Mandela, Shakespeare's works have continued to influence and inspire authors, artists, and audiences around the globe. In this upper division course, you will study representative works of Shakespeare from a variety of cultural perspectives, as texts that have had a long and enduring vitality well beyond their historical context. This course tracks the history of Shakespeare’s plays across time, in various artistic forms including art, music, film, and social media, looking at the ways these literary works have responded to issues of gender, race, sexuality, religion, disability, and class.

English majors/minors must take this course A-F only grading basis.","3","3","No","1","3","OPT - Student Option","000571","Every Fall & Spring"
"ENGL","3013","The City in Literature","Twin Cities","City life has always inspired great writing, and The City in Literature provides students with an opportunity to read and respond to a selection of works that are, in one way or another, about cities. The primary emphasis of the course is on texts written in English during the 19th, 20th, and 21st centuries, but some writing in translation and from other periods may also be assigned. Possible authors include but are not limited to the following: Guillaume Apollinaire, Charles Baudelaire, Kamau Brathwaite, Gwendolyn Brooks, Sterling Brown, Anna Burns, Charles Dickens, T.S. Eliot, Elena Ferrante, Allen Ginsberg, James Joyce, Juvenal, Federico Garcia Lorca, Amy Levy, Mina Loy, Claude McKay, Frank O’Hara, Derek Walcott, Walt Whitman, Patricia Williams, Virginia Woolf, William Wordsworth, William Butler Yeats. ","3","3","No","1","3","OPT - Student Option","-","Every Spring"
"ENGL","3022","Science Fiction and Fantasy","Twin Cities","Science fiction extrapolates from reality and science, while fantasy invents what likely couldn’t exist.  As the two function as rival, unreal genres under the larger heading of fantastika, they lead us to consider dual worlds. Through reading diverse literary texts, sometimes including films adapted from the literature, students will explore unreal characters, cultures, ecologies, genders, languages, races, politics, settings, and technologies. By depicting invented worlds that differ in some way from the real world, works of fantastika automatically invite us to compare the real and unreal worlds and to scrutinize the differences between the two. Expect to discuss the double and the notion of doubling, as well the past, present, and future and other odd considerations inherent to fantastika.","3","3","No","1","3","OPT - Student Option","-","Every Fall & Spring"
"ENGL","3023","Children's Literature","Twin Cities","How many times have you read a children’s or young adult book and bonded with someone else who has also read it? If you never have, expect to do so with your professor and fellow students. Children’s literature has always enjoyed an enormous readership, and adults read as much, if not more of it, than kids do. Unlike other works of literature, they are more likely to contain art. What role do the illustrations and art play a role in telling the story? You will read contemporary and historical works with a focus on diversity regarding authors, themes, and readership. By the end of the course you will have gained an overview of this literary tradition and increased your understanding of the enduring appeal of children’s books. ","3","3","No","1","3","OPT - Student Option","-","Every Fall & Spring"
"ENGL","3028","Paranoia and Pleasure: Contemporary American Spy Novels","Twin Cities","Spy fiction emerged in Britain and the United States during the early 20th century.  Since then, it proliferated thematic sub-genres such as Tom Clancy’s techno-thrillers, Vince Flynn’s CIA-trained assassin, James Rollins’ science disaster group, David Baldacci’s eccentric Camel Club, and Daniel Silva’s globe-trotting Israeli spy Gabriel Allon.  Spy Fi is concerned with threats to the state--Nazis, Russians, rogue states, terrorist masterminds, and moles here at home.  In contrast to British Spy Fi, famously represented by James Bond, the MI6 agent who plied his trade in sophisticated or exotic settings, American novels tend to feature cowboy protagonists with military or sports backgrounds and a penchant for spectacular violence.  In this course, we will read novels and analyze the development of sub-genres, protagonists, plots, settings, and language; the shifting roles of female characters; the paranoiac ideologies that hover beneath the narratives or pop to the surface; and the target audiences and sales.","3","3","No","1","3","OPT - Student Option","-","Periodic Fall & Spring"
"ENGL","3061","Literature and Music","Twin Cities","In this course, we will explore the connections and parallels between music and literature, assessing both form and content and drawing upon various genres from both arts. We will examine some of the ways that musical and literary texts can change, subvert, or augment each other by applying critical and literary theories to intertextual readings. Among the subjects we may discuss are how authors use music in their work, both structurally and topically; how musicians use literature, both as lyric and as subject matter; and how members of each group engage the artistic assumptions of the other.  Students will gain a greater appreciation of the varied forms of creative expression and an increased understanding of how they influence each other through close reading and listening, discussions, reflective writing, and presentations. ","3","3","No","1","3","OPT - Student Option","-","Every Spring"
"ENGL","3072","Witchcraft, Possession, Magic: Concepts in the Atlantic Supernatural, 1500-1800","Twin Cities","Salem is what typically comes to mind when we think of witchcraft, and our class will indeed focus on the 1692 trials and their aftermath. But we will also range more broadly, exploring witchcraft in the early Atlantic world by paying special attention to the roles played by magic and possession. A fundamental aspect of this course, moreover, is its distinction as a literary one. This is not a class about how witchcraft, possession, and magic “change over time” but a class about their representations. From the beginning, we will be deeply attentive to the fact that each and every “evidence” of witchcraft, possession, or magic is an act of representation in the first place. As literary historians, we will move from Europe to the Americas, looking at how invocations and accusations of witchcraft traveled between the 16th and late-18th centuries. More importantly, as literary critics we will trace and examine depictions of witchcraft and the idea of the witch across four interrelated socio-historical contexts: the Protestant Reformation in 16th-century Europe; slave medicine and obeah in the Caribbean; possession and the “invisible world” in Puritan Massachusetts; and revivalism in 18th-century New England. By the end of this course, you will be able to: interpret literary texts and understand the literary aspects of historical documents; place literature in relation to its historical and cultural contexts; locate and evaluate relevant scholarship and cultural commentary; and formulate and communicate focused and stylistically appropriate that supports its claims with textual evidence, especially through close and critical reading.","3","3","No","1","3","OPT - Student Option","-","Every Spring"
"ENGL","3091","The Literature and Film of Baseball","Twin Cities","Baseball is the national pastime, often evoked with Mom and apple pie in a trinity of American-ness. How do Americans represent something they see as so quintessentially themselves? In this class, we will look at the variety and complexity of answers given to that question, from sunny nostalgia, to valorization of the individual, valorization of the team, depictions of the dark side of the American dream, critiques of racial relations, and an approach that strives to eliminate both the poetry and the hand-wringing with a long hard look at numbers and facts. In this journey, we will study and participate in a number of ways that literature teaches us to understand society and ourselves. We will examine the idea of American pastoral and anti-pastoral. We will use the great variety of ways to write about baseball as a platform to consider how we come to know and believe. Throughout the course, we will examine the way baseball writing treats race and gender. We will also look at excerpts of films made from some of the texts. Comparing the films to the literature allows us to discuss what representations of America seem more palatable to producers aiming for a larger audience than literature usually reaches and to highlight ways writing makes arguments that films cannot.","3","3","No","1","3","OPT - Student Option","-","Every Spring"
"ENGL","3092","The Original Walking Dead: Misbehaving Dead Bodies in the 19th Century","Twin Cities","Examination and analysis of 19th-century British literature about dead bodies, the science of death, burial practices and anxieties, and theories of the supernatural. This course includes fiction and poetry but also non-fiction, historical documents, and sensationalist media.","3","3","No","1","3","OPT - Student Option","-","Every Fall"
"ENGL","3093","Law and Literature","Twin Cities","ENGL 3093 Law & Literature examines how law and literature render diversity and social justice.  The law is generally defined as a country’s (or community’s) system of rules that regulate people’s actions and administer justice to them.  Literature is generally defined as an assortment of oral and written texts regarded as having intellectual, aesthetic, and moral value.  This course puts legal and literary texts into conversation to answer questions about how they render the equality of and the justice for diverse peoples.  ","3","3","No","1","3","OPT - Student Option","-","Every Spring"
"ENGL","3101","Knights and Pilgrims in Medieval Literature","Twin Cities","Medieval writers and readers were fascinated by stories about knights and about pilgrims.  In this course, we study some of the best-known and most compelling narratives and poems from the Middle Ages.  Although written hundreds of years ago, these literary works speak to us of the human desire to strive for meaning and excellence, to work toward shared ideas of community, and to explore worlds beyond the sometimes narrow confines of home.

Knights and pilgrims appear as central figures in a wide range of literary works.  Some of the texts are humorous, like Chaucer's Canterbury Tales in which pilgrims, from social classes ranging from knights to tradespeople, travel together and tell stories.  Some are exciting and emotional, like Malory's retelling of stories about King Arthur and his knights.  Others provide us with explorations of longing for change:  in these works people search for new kinds of social and spiritual life such as Margery Kempe's autobiographical account of her experiences as a pilgrim to Rome and the Holy Land.  Still others, such as Langland's Piers Plowman, which incorporates pilgrimage and chivalric quest, critique and explode static ideas about social problems such as poverty and hunger.  Some draw our attention to the dangers and turmoil involved in love and relationships, such as Marie de France's courtly, aristocratic lays:  Marie's knights and ladies take up the search for love and meaning.  Some, finally, invite us to imagine ourselves in mysterious otherworlds, such as Mandeville's Travels and Sir Orfeo, both of which focus on travel and self knowledge.  These exciting and challenging works continue to speak to us about the quest to pursue ideals and to change the world and ourselves.
","3","3","No","1","3","AFV - A-F or Audit","-","Fall Odd Year"
"ENGL","3151","British Romantic Literature and Culture","Twin Cities","In British Romantic Literature and Culture, students read poetry and prose written during the Romantic Period (1780-1832). Romantic authors permanently changed the way literature treats numerous subjects: nature, the imagination, revolution, war and politics, the role of the poet, the depiction of common life and language, and the representation of personal experience, to name a few. This was a period of great stylistic innovation, as authors experimented with the use of symbolism and the adaptation of classical mythology and explored medieval/gothic images and themes. Possible authors to be studied in this course include Jane Austen, Anna Letitia Barbauld, William Blake, Lord Byron, Samuel Taylor Coleridge, Felicia Hemans, John Keats, Mary Shelley, Percy Shelley, Charlotte Smith, Mary Wollstonecraft, William Wordsworth.","3","3","No","1","3","OPT - Student Option","-","Fall Odd Year"
"ENGL","3161","Victorian Literatures and Cultures","Twin Cities","Why is the twenty-first century so obsessed with the nineteenth?  From steampunk to political rhetoric, from movies to sex, writers and artists look back to the Victorian era for inspiration and challenge.  One reason might be that Britain was the first country to experience the full effects of industrialized capitalism, with the opportunities and misery that it created.  It also developed one of the largest empires in history, an empire whose legacy continues to shape global politics in good and bad ways.  For all these reasons, understanding the Victorians is key to understanding ourselves.

Women writers like Charlotte Bronte and George Eliot have always been at the center of Victorian studies, so the history and politics of gender are vital to Victorian literature.  Class likewise remains inescapable in Victorian fiction with its sharp sense of a world divided into haves and have nots; depictions of the catastrophic effects of the factory system on the urban poor pervade Victorian literature and challenge readers to ponder how, and if, reading might lead to political action.  Race has increasingly reshaped understandings of the literature of the period; although Britain abolished slavery in 1833-34, the period saw both a heightening of racist rhetoric and representation and the growth of a market for works by writers of color from the colonies, including Mary Seacole, J. J. Thomas, and Toru Dutt.  

Digital tools have made the present moment an exciting one in which to study this literature because so much information is now available:  Victorian writing has become hyperaccessible for those with access to computers.  For this class, this accessibility means that students have the opportunity not just to learn exiting knowledge about the period but to discover new truths about it for themselves.  This course aims to empower students to find their own paths to understanding and representing the Victorians as a way of revising how they see their present.
","3","3","No","1","3","OPT - Student Option","-","Periodic Fall & Spring"
"ENGL","3181","Contemporary Literary Nonfiction","Twin Cities","Contemporary literary nonfiction from the 1960s to the present, covering developments in narrative nonfiction, memoir, and personal essay.","3","3","No","1","3","OPT - Student Option","-","Every Spring"
