"Course subject code","Course number","Course name","Campus","Course description","Minimum credits","Maximum credits","Is this course repeatable?","What is the maximum number of completions allowed?","What is the maximum number of credits that can be earned from this course?","Grading basis","Requirements","Typically offered term(s)"
"BIOL","3051","Genome Editing and Engineering","Twin Cities","Allowing researchers to modify genetic information in nearly any organism’s genome, genome editing, and engineering technologies have been widely used in all areas of biology. These technologies have evolved rapidly in recent years and not only hold the promise to revolutionize medical and agricultural fields, but also make profound impacts on our society. The purpose of the course is to give students a comprehensive overview of principles, development and applications of genetic engineering and genome editing technologies in both prokaryotes and eukaryotes. 

This course will introduce concepts and history of genome engineering in both prokaryotes and eukaryotes. We will discuss the mechanisms and applications of both techniques using examples in bacteria and plant genome and metabolic pathway engineering. Students will also have hands-on experience to design CRISPR and modify bacterial and plant genomes.

In addition, this course will contribute to students’ liberal education by discussing the consequences of these technologies for society and technological development, including the ethics of altering genomes, consequences on ecosystems, and the benefits, drawbacks, and limitations of these technologies. 

Recommended prerequisites: Introductory biology such as Biol 1951 and 2003, Biol 1009 or BMEN 2501","3","3","No","1","3","OPT - Student Option","-","Every Spring"
"CEGE","1201","Emerging Technologies in Transportation: Automated and Electric Vehicles","Twin Cities","Emerging battery and computer technologies are revolutionizing our daily transportation.
Vehicle automation has the potential to reduce congestion, create new methods of traffic control, and change our travel patterns. 29% of United States greenhouse gas emissions come from transportation, and electric vehicles could help reduce the environmental impacts. This course presents an introductory exploration into automated and electric vehicle technologies from a transportation systems perspective. As you study emerging technologies, you will also get exposed to the engineering methods used to design current transportation systems.

prereq: Recommended (High school algebra, trigonometry, and physics)","3","3","No","1","3","A-F - A-F Grade Basis","-","Every Spring"
"CEGE","3201","Transportation Engineering","Twin Cities","Applying laws of motion to vehicle performance, determining constraints for highway designs. Traffic flow principles, their relation to capacity and level of service. Geometric design, traffic control, pavement design, transportation planning. 

prereq: PHYS 1301 or equivalent, (CEGE 3101, CEGE 3102 can be taken concurrently)","3","3","No","1","3","AFV - A-F or Audit","013012","Every Fall & Spring"
"CEGE","4583","Design for Life: Water in Tanzania","Twin Cities","Teams will evaluate community needs and infrastructure to design potable water-handling systems in rural Tanzania, typically off the power grid. Fluid mechanics: complex distribution networks, system losses, pump selection, borehole development; field measurements. Designs must address Tanzanian design guidelines.","3","3","No","1","3","A-F - A-F Grade Basis","000503","Every Spring"
"CFAN","2333","Insects, Microbes, and Plants: Ecology of Pest Management","Twin Cities","This course uses fundamental concepts of ecology and evolution to illuminate and solve the challenges in managing insects and microbes in today’s global context of food and fiber production.  Students will learn relevant aspects of insect and microbial biology to be able to situate concrete management problems in an appropriate ecological and evolutionary conceptual framework. Students will apply these concepts and discuss ecological and management controversies, such as what can we learn from natural areas to better manage food and fiber production systems. Case studies, readings, and discussion topics will emphasize factors influencing responsible management decisions.","3","3","No","1","3","A-F - A-F Grade Basis","-","Every Fall"
"CI","1906","Exploring Diversity, Democracy, and Social Issues in STEM Education","Twin Cities","GenZ, yes, there is a framework for exploring Diversity, Democracy, and Social Justice issues within STEM education. You can pursue a degree in STEM education and have an impact in our democracy and/or world affairs. This seminar will explore ways diversity, democracy, and social issues intersect and live in STEM education. We will engage in project-based activities that increase our knowledge and skill in exploring social values and STEM education. We will create opportunities to showcase our products while we synthesize STEM skills with a systematic inquiry of our world. This course is designed to engage you and other domestic and international students in multiple ways of thinking and doing for the expressed purpose of (1) infusing a global, multicultural, and anti-racist perspective in STEM education and (2) explore present-day challenges from a STEM education and social justice perspective. You will have exposure and experiences with international students, international-based research, and STEM simulations. This course will prepare you to embrace intercultural competency and its impact on your self-awareness, interactions in social settings, success in university course work, engagement in research projects, and STEM education career choices.","3","3","No","1","3","A-F - A-F Grade Basis","001475","Every Fall & Spring"
"CSCI","4921","History of Computing","Twin Cities","Developments in last 150 years; evolution of hardware and software; growth of computer and semiconductor industries and their relation to other businesses; changing relationships resulting from new data-gathering and analysis techniques; automation; social and ethical issues.  ","3","3","No","1","3","OPT - Student Option","-","Fall Even Year"
"DES","3141","Technology, Design, and Society","Twin Cities","Explore/evaluate impact of technology/design on humans, societies. How design innovation shapes cultures. How people use technology to shape design, adoption, use of designed products/environments through consumerism/ethical values.","3","3","No","1","3","A-F - A-F Grade Basis","-","Every Spring"
"EE","1701","Climate Crisis: Implementing Solutions","Twin Cities","Energy from renewables such as solar and wind to combat potentially catastrophic climate change resulting from our use of fossil fuels; electrifying our transportation; ways to increase energy efficiency and energy conservation; need for energy storage to increase the penetration of renewables;  role of technology, societal benefits and the ethics.

Note: EE 1701 and EE 1703 (the lab) need to both be taken to fulfill the Physical Science Core requirement.  EE 1701 alone fulfills the Technology and Society theme requirement.","3","3","No","1","3","OPT - Student Option","-","Every Fall & Summer"
"EE","2701","Sustainable Electricity Supply: Renewables and Conservation","Twin Cities","This course is on the very timely topic of combating climate change by looking closely at electricity generation, delivery, and its use for a sustainable future. Generating electricity from renewables and conservation in all forms, including improving energy efficiency, are the most important tools we have for combating climate change. This course will help you understand the historical development of energy production, the economic impacts of energy sources, the political implications, and primarily the technical understanding of solar power, wind power, electric vehicles, battery storage, fuel cells, energy distribution, and conservation. It will help you consider the potential societal benefits such as reduced energy bills, cleaner air and water, increased economic opportunities, and prepare you for exciting and meaningful careers in renewable energy and sustainability. 

Prerequisite: Physics 1302W (or equivalent)","3","3","No","1","3","OPT - Student Option","011694","Every Spring"
"ESCI","1012","Natural Disasters","Twin Cities","Geological processes that give rise to natural hazards and the emerging technologies that allow societies to mitigate their effects.","3","3","No","1","3","OPT - Student Option","-","Every Fall & Spring"
"ESPM","3601","Sustainable Housing--Community, Environment, and Technology","Twin Cities","How sustainable housing practices build community. How community growth has impacted the environment and how natural events impact our communities. Science and technology required to build high performance houses.","3","3","No","1","3","AFV - A-F or Audit","-","Every Fall & Spring"
"ESPM","3605","Recycling: Extending Raw Materials","Twin Cities","Basic principles of recycling and its role in raw materials utilization, energy, and the environment. Recycling processes for commonly recycled materials, products, and their properties and environmental implications of recycling.","3","3","No","1","3","A-F - A-F Grade Basis","-","Every Spring"
"FNRM","3131","Geographical Information Systems (GIS) for Natural Resources","Twin Cities","Spatial data development/analysis in science/management of natural resources. Data structures/sources/collection/quality. Geodesy, map projections, spatial/tabular data analysis. Digital terrain analysis, cartographic modeling, modeling perspectives, limits of technology. Lab exercises.  Both onsite and fully online options for course enrollment.

prereq: Soph or jr or sr or UHP fr","4","4","No","1","4","AFV - A-F or Audit","003645","Every Fall & Spring"
"FSCN","1112","Principles of Nutrition","Twin Cities","This course explores fundamental concepts of nutrition, nutrient functions, human nutritional requirements, and food sources. We will learn about evaluating nutrition information and food safety, and investigate the role of nutrition in chronic disease, public policy, and the environment.

Nutrition is both a science and social science. This class involves social aspects, but mainly concerns the biochemistry and physiology of how food is processed in the body. The chapters on carbohydrates, lipids, proteins, and metabolism especially built on biology and physiology. 

Course topics include: 1. essential nutrients (macro-and-micro-nutrients) needed from the diet; 2. major functions of nutrients and physiological changes with deficiency or excess; 3. digestion, absorption, and metabolism of nutrients; 4. weight management; 5. scientific method and nutrition; 6. life cycle issues; 7. food safety issues 8. nutrition for sports

Prerequisites: High school biology and chemistry","3","3","No","1","3","OPT - Student Option","-","Every Fall, Spring & Summer"
"FSOS","3105","Technology in Parenting and Family Relationships","Twin Cities"," This class looks at how children and families use technology and how technology impacts different members of the family and different families. Topics include but are not limited to: How is technology (e.g., smartphones, social media, internet, AI) impacting child development? What’s the role of technology in parenting and family communication? How should we view online dating and couples’ use of technology? What about the impacts of technology on family health and finances? What do you need to consider about technology if you plan to become a family professional? Beyond developing understanding regarding these questions, this class is also designed for students to have deep reflections on their own use of technology and to have critical perspectives in the ongoing discussions in society about technology. Students will apply what they are learning in class to what they are experiencing in real life with technology.","3","3","No","1","3","OPT - Student Option","-","Every Fall & Spring"
"GCC","3011","Pathways to Renewable Energy","Twin Cities","This interdisciplinary course will examine obstacles to energy transitions at different scales. It will explore the role of energy in society, the physics of energy, how energy systems were created and how they function, and how the markets, policies, and regulatory frameworks for energy systems in the US developed. The course will closely examine the Realpolitik of energy and the technical, legal, regulatory, and policy underpinnings of renewable energy in the US and Minnesota. Students will learn the drivers that can lead global systems to change despite powerful constraints and how local and institutional action enables broader reform. Students will put their learning into action by developing a proposal and then working on a project to accelerate the energy transition and to ensure that the energy transition benefits people in a just and equitable way. This is a Grand Challenge Curriculum course. prereq: sophomore, junior, senior","3","3","No","1","3","A-F - A-F Grade Basis","000959","Periodic Spring"
"GCC","3016","Science and Society: Working Together to Avoid the Antibiotic Resistance Apocalypse","Twin Cities","Before the discovery of antibiotics, even a simple thorn prick could lead to life threatening infection. Antibiotics are truly miracle drugs, making most bacterial infections relatively easy to cure. However, this landscape is rapidly changing with the advent of microbes that are resistant to antibiotics. This course will provide an overview of how antibiotic use invoked antibiotic resistance, including in depth discussions of antibiotic resistant microorganisms and the impact of globalization on this exploding problem. Societal and ethical implications associated with antibiotic use and restriction in humans and animals will be discussed, along with global issues of antibiotic regulation and population surveillance. The class will conclude with discussions of alternative therapeutic approaches that are essential to avoid ""antibiotic apocalypse."" The course will include lectures by world-renowned experts in various topics, and students will leverage this knowledge with their own presentations on important topics related to issues of personal freedom versus societal needs.

This is a Grand Challenge Curriculum course.","3","3","No","1","3","A-F - A-F Grade Basis","000959","Periodic Spring"
"GCC","5011","Pathways to Renewable Energy","Twin Cities","This interdisciplinary course will examine obstacles to energy transitions at different scales. It will explore the role of energy in society, the physics of energy, how energy systems were created and how they function, and how the markets, policies, and regulatory frameworks for energy systems in the US developed. The course will closely examine the Realpolitik of energy and the technical, legal, regulatory, and policy underpinnings of renewable energy in the US and Minnesota. Students will learn the drivers that can lead global systems to change despite powerful constraints and how local and institutional action enables broader reform. Students will put their learning into action by developing a proposal and then working on a project to accelerate the energy transition and to ensure that the energy transition benefits people in a just and equitable way. This is a Grand Challenge Curriculum course.","3","3","No","1","3","A-F - A-F Grade Basis","-","Periodic Spring"
"GCC","5016","Science and Society: Working Together to Avoid the Antibiotic Resistance Apocalypse","Twin Cities","Before the discovery of antibiotics, even a simple thorn prick could lead to life threatening infection. Antibiotics are truly miracle drugs, making most bacterial infections relatively easy to cure. However, this landscape is rapidly changing with the advent of microbes that are resistant to antibiotics. This course will provide an overview of how antibiotic use invoked antibiotic resistance, including in depth discussions of antibiotic resistant microorganisms and the impact of globalization on this exploding problem. Societal and ethical implications associated with antibiotic use and restriction in humans and animals will be discussed, along with global issues of antibiotic regulation and population surveillance. The class will conclude with discussions of alternative therapeutic approaches that are essential to avoid ""antibiotic apocalypse."" The course will include lectures by world-renowned experts in various topics, and students will leverage this knowledge with their own presentations on important topics related to issues of personal freedom versus societal needs.This is a Grand Challenge Curriculum course.","3","3","No","1","3","A-F - A-F Grade Basis","000574","Periodic Spring"
"GCC","5045","People and the environment: An exploration of humans, nature, and science.","Twin Cities","This Grand Challenges Course analyzes the relationship between people in diverse places, science and technology (broadly and narrowly conceived), and land and the environment. With special attention to Minnesota, the Midwest, and the Great Lakes regions, the course draws from foundational concepts, themes, and questions developed within the interdisciplinary fields of science, technology, and society (STS), Indigenous Studies, and American Studies. Therefore, this course brings multidisciplinary ideas and perspectives as articulated in MPact 2025 and “inspired by Minnesota to improve people and places at world-class levels” ( MPact 2025 ). Co-taught by faculty who specialize in STEM education, decolonial and Indigenous research methodologies, and critical university studies, readings, lectures, and discussions allow learners to engage with sociological and anthropological understandings of science practices; economic and political perspectives on technological and scientific (technoscientific) controversies (including debates and negotiations between scientific experts and the public and public policies); and the cultural and philosophical factors that shape relationships between people and their environments.","3","3","No","1","3","A-F - A-F Grade Basis","-","Every Spring"
"GCD","2171","Stem Cells in Biomedicine and Society","Twin Cities","An entry level course on stem cells is offered that will be suitable for students of freshman to junior standing who have successfully completed at least one biology course. Stem cells are one of the most rapidly growing topics in biology. Stem cell research ranges from basic biology to regeneration to clinical applications to ethics. In this course, you will learn the general features of embryonic stem cells, artificially created stem cells, and stem cells that are present in adult tissues. In this course, we will cover how stem cells contribute to tissue regeneration, how scientists create and manipulate them, how stem cells are used in research and medicine, and the issues that have shaped public perception of stem cell research. Then, you will learn about bone marrow transplantation, an established stem cell-based therapy, and various diseases that may be potentially treatable by stem cell therapies. By the end of this course, you will have deeper insights into stem cell research, its current and potential medical applications, and its controversial public image.","3","3","No","1","3","OPT - Student Option","010639","Every Spring"
"GEOG","1502","Mapping Our World","Twin Cities","Learn how maps and other spatial technologies like phones, drones, and GPS work. Use web-based tools to make maps for class, jobs, and fun. Explore how mapping is a useful lens through which to view interactions between technology and society, and see how mapping technology saves lives, rigs elections, and spies on people.","3","3","No","1","3","OPT - Student Option","-","Every Fall & Spring"
"GEOG","3101","Geography of the United States","Twin Cities","How do we understand the United States? Who are we as a nation? How did we get that way? This course takes a distinctly geographic approach to these questions, one that is interested in how socio-cultural, political-economic, and biophysical forces intersect in the shaping of America as a place. In this class, we will explore the kind of social and technological innovations and transformations that have made the American present. We will look at how the decisions of the past have shaped both the possibilities and problems of the present in order to help us grapple with the complexities of building the kinds of futures we want to live in. Rather than approaching this as an inevitable story of triumphant progress, we will pay attention to the erasures, exploitation, and violence that were part of these transformations. It is only through grappling with these complexities that we can work towards a future that works.

This course is designed for any student who is interested in making sense of the country we live in and feels invested in its future. Through the use of case studies, we will explore some of the essential issues facing modern America including immigration and sense of place, agriculture, and water in the Great Plains and the American West, and the intertwined future of American urbanism and the automobile industry as well as a few others. Students can expect to build skills in integrative thinking as they explore problems at the intersection of a variety of human and natural systems as well as an appreciation for how complexity shapes the production of and solution for contemporary socio-environmental problems.
","3","3","No","1","3","OPT - Student Option","-","Periodic Spring"
"GWSS","1006","Skin, Sex, and Genes","Twin Cities","Interdisciplinary course that explores the tense relationships between science, medicine, and gender and sexuality.","3","3","No","1","3","OPT - Student Option","-","Fall Odd Year"
"HIST","3708","The Age of Curiosity: Art, Science & Technology in Europe, 1400-1800","Twin Cities","Diverse ways in which making of art and scientific knowledge intersected in early modern Europe. Connections between scientific curiosity and visual arts in major artists (e.g., da Vinci, Durer, Vermeer, Rembrandt). Artfulness of scientific imagery/diagrams, geographical maps, cabinets of curiosities, and new visual technologies, such as the telescope and microscope.","3","3","No","1","3","OPT - Student Option","-","Periodic Fall & Spring"
"HIST","5708","The Age of Curiosity: Art, Science & Technology in Europe, 1400-1800","Twin Cities","Diverse ways in which making of art and scientific knowledge intersected in early modern Europe. Connections between scientific curiosity and visual arts in major artists (e.g., da Vinci, Durer, Vermeer, Rembrandt). Artfulness of scientific imagery/diagrams, geographical maps, cabinets of curiosities, and new visual technologies, such as the telescope and microscope.","3","3","No","1","3","OPT - Student Option","000238","Periodic Fall & Spring"
"HMED","3075","Technology and Medicine in Modern America","Twin Cities","How technology came to medicine's center-stage. Impact on production of medical knowledge, professionalization, development of institutions/industry, health policy, and gender/race disparities in health care.","3","3","No","1","3","OPT - Student Option","-","Every Fall & Spring"
"HORT","1014","Our Edible Landscapes","Twin Cities","This asynchronous online course explores how technology, society, and culture influence the selection, cultivation, and consumption of food plants. We will examine how these factors interact to shape the landscapes that sustain us. ","3","3","No","1","3","OPN - Student Option No Audit","-","Every Fall"
"HSCI","1011","Digital World","Twin Cities","Essential knowledge and critical perspective to understand today's Digital World. The history and social impact of the digital revolution, including security, surveillance, ""virtual reality,"" and the future of the Internet.","3","3","No","1","3","OPT - Student Option","000677","Every Spring"
"HSCI","1714","Stone Tools to Steam Engines: Technology and History to 1750","Twin Cities","Technology is an enormous force in our society, and has become so important that in many ways it seems to have a life of its own. This course uses historical case studies to demonstrate that technology is not autonomous, but a human activity, and that people and societies made choices about the technologies they developed and used. It asks how technological differences between nations influenced their different courses of development, and why some societies seemed to advance while others did not. We ask how technological choices can bring about consequences greater than people expected, and how we might use this knowledge in making our own technological choices. In particular, we explore the historical background, development, and character of the most widespread technological systems the world has known, from prehistoric stone tool societies, through Egypt and the pyramids, ancient Greece and Rome, the explosion of Islam, and the dynamic and often violent technologies of medieval Europe.","3","4","No","1","4","OPT - Student Option","-","Every Fall & Spring"
"HSCI","1715","History of Modern Technology: Waterwheels to the Web","Twin Cities","This course explores the many technological systems that have come to span our globe, alongside the widespread persistence of traditional technologies. We start with the earliest glimmerings of modernity and industrialization, and move on in time to the building of global technological networks. How have people changed their worlds through technologies like steam engines and electronics?  Is it a paradox that many traditional agricultural and household technologies have persisted? How have technologies of war remade the global landscape? We ask how business and government have affected technological entrepreneurs, from railroads to technologies of global finance. We end by considering the tension between technologies that threaten our global environment and technologies that offer us hopes of a new world.","3","4","No","1","4","OPT - Student Option","-","Every Fall & Spring"
"HSCI","3331","Technology and American Culture","Twin Cities","American culture(s) and technology, pre-Columbian times to present. Artisanal, biological, chemical, communications, energy, environment, electronic, industrial, military, space and transportation technologies explained in terms of economic, social, political and scientific causes/effects.","3","3","No","1","3","OPT - Student Option","-","Every Fall & Spring"
"HSCI","3714","Stone Tools to Steam Engines: Technology and History to 1750","Twin Cities","Technology is an enormous force in our society, and has become so important that in many ways it seems to have a life of its own. This course uses historical case studies to demonstrate that technology is not autonomous, but a human activity, and that people and societies made choices about the technologies they developed and used. It asks how technological differences between nations influenced their different courses of development, and why some societies seemed to advance while others did not. We ask how technological choices can bring about consequences greater than people expected, and how we might use this knowledge in making our own technological choices. In particular, we explore the historical background, development, and character of the most widespread technological systems the world has known, from prehistoric stone tool societies, through Egypt and the pyramids, ancient Greece and Rome, the explosion of Islam, and the dynamic and often violent technologies of medieval Europe.","3","4","No","1","4","OPT - Student Option","-","Every Fall & Spring"
"HSCI","3715","History of Modern Technology: Waterwheels to the Web","Twin Cities","This course explores the many technological systems that have come to span our globe, alongside the widespread persistence of traditional technologies. We start with the earliest glimmerings of modernity and industrialization, and move on in time to the building of global technological networks. How have people changed their worlds through technologies like steam engines and electronics? Is it a paradox that many traditional agricultural and household technologies have persisted? How have technologies of war remade the global landscape? We ask how business and government have affected technological entrepreneurs, from railroads to technologies of global finance. We end by considering the tension between technologies that threaten our global environment and technologies that offer us hopes of a new world.","3","4","No","1","4","OPT - Student Option","-","Every Fall & Spring"
"HSCI","4321","History of Computing","Twin Cities","Developments in the last 150 years; evolution of hardware and software; growth of computer and semiconductor industries and their relation to other business areas; changing relationships resulting from new data-gathering and analysis techniques; automation; social and ethical issues.  ","3","3","No","1","3","OPT - Student Option","-","Fall Even, Spring Odd Year"
"HSM","4065","Information Privacy and Security in Healthcare Management","Twin Cities","This course explores the development and implementation of security and privacy programs within healthcare environments, emphasizing real-world applications. Students will examine privacy and security from societal, healthcare operations, and regulatory perspectives. Through case studies and industry examples, students will analyze the critical role of security in healthcare, the impact of technology, and strategies for managing risk while ensuring compliance with federal and state regulations.

A key component of the course is a final project in which students utilize publicly available resources to design a security and privacy program that meets regulatory requirements while addressing patient concerns, provider workflows, and operational efficiencies. Topics include the value of health information, usability considerations in security and privacy, lessons from other industries, security certifications, and breach response. By the end of the course, students will have gained practical insights and hands-on experience in applying security and privacy principles to real-world healthcare challenges.","3","3","No","1","3","AFV - A-F or Audit","-","Every Fall & Spring"
"IDSC","3001","Information Systems & Digital Transformation","Twin Cities","Information technologies have transformed the way businesses operate and the way consumers interact with businesses. They have enabled organizations to increase efficiency, reduce costs, and reach new customers. Their impact goes beyond the business world and affects nearly every aspect of modern society. Along with the benefits they provide, technologies have created new problems around privacy, security, misinformation on social media, algorithmic bias, and potential stifling of competition and innovation. In today's digital age, it is crucial to develop an understanding of information technologies, their impact on business and society, and the challenges they pose for decision making in commercial firms, government agencies, and public policies.  

This course is designed to cover a broad range of information technology issues in order to prepare students for the knowledge intensive economy of the 21st century. Students will be exposed to not only the technical aspects of information technologies, but also the social, political, and economic factors that shape its development and use. Through a combination of lectures, discussions, videos, in-class exercises and talks by guest speakers, students will gain an in-depth understanding of how information technologies are shaping businesses and the society as a whole. Students will also develop critical thinking skills to analyze and evaluate the impact of technology on society. 

Topics include business strategy and disruptive technologies, enterprise systems such as those for Customer Relationship Management, Supply Chain Management and Human Resource Management, electronic and mobile commerce, social media applications and their social impact, cloud computing, data analytics, IT privacy and security, artificial intelligence and its social impact.","3","3","No","1","3","AFV - A-F or Audit","-","Every Fall, Spring & Summer"
"JOUR","1001","Media in a Changing World","Twin Cities","In an era when almost everybody's a content creator and just about every company is connected with media, what makes mass communication different from other forms of message exchange? We'll examine journalism, advertising, public relations, video gaming, music recording, music and more. We'll think about issues like free speech, ""fake news,"" censorship, social media, demographics, psychographics and graphic content. Hear from mass media professionals who provide real-world, real-time material for discussion and debate. This class covers ground that is shifting by the day and uses current cases to help you apply what you learn and sharpen your own media literacy skills. ","3","3","No","1","3","OPT - Student Option","-","Every Fall, Spring & Summer"
"JOUR","1001H","Media in a Changing World","Twin Cities","In an era when almost everybody's a content creator and just about every company is connected with media, what makes mass communication different from other forms of message exchange? We?ll examine journalism, advertising, public relations, video gaming, music recording, music and more. We'll think about issues like free speech, fake news, censorship, social media, demographics, psychographics and graphic content. Hear from mass media professionals who provide real-world, real-time material for discussion and debate. This class covers ground that is shifting by the day and uses current cases to help you apply what you learn and sharpen your own media literacy skills. ","3","3","No","1","3","AFV - A-F or Audit","000571","Every Fall"
"JOUR","1501","Digital Games and Society","Twin Cities","Digital games have a wide-ranging impact on our culture and society and are one of the fastest-growing sectors of the entertainment media industry, generating enormous profits for the game companies. In this course, you will: (1) be introduced to the academic study of video games; (2) examine digital games as forms of communication and interactive storytelling, as well as games of entertainment, commerce, social activism, professional training, and education; (3) consider the impact of mobile media, particularly for games and gameplay; (4) discuss next-generation virtual reality technology that may change the way we think about immersive media experiences; and (5) study the history, ethics, and socio-cultural impact of digital games and related technologies.","3","3","No","1","3","OPT - Student Option","-","Every Fall & Spring"
"JOUR","3551","The Business of Digital Media: Innovation, Disruption, and Adaptation","Twin Cities","Digital media enterprises have uprooted many established industries and continue to be among the most important factors shaping our economy and society today. Where do these innovations come from? Why do some startups prosper while others fail? How do legacy firms respond to disruptions to their business models? What makes adaptations possible? What makes them risky? Learn to analyze and evaluate the economic strategies of existing digital media firms across various sectors of society including news, entertainment, social media, mobile, and retail. Assess their impacts on cultural and civic life for better and for worse. Use these skills to incubate your own ideas for the next great media innovations of the future. ","3","3","No","1","3","OPT - Student Option","-","Every Spring"
